KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,frst_flt_ind,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/DL/ATL,763,5.1,sys,DL,DL,,ATL,763,54.9,1619,2949,57.64,5.00%,0.009507646050128021,1699.95,2949,Cascaded,2027,1699.95,2949
D0,sys/DL/DL/ATL,764,5.1,sys,DL,DL,,ATL,764,57.59,1638,2844,60.47,5.00%,0.009619224354607596,1719.9,2844,Cascaded,2027,1719.9,2844
D0,sys/DL/DL/ATW,319,5.1,sys,DL,DL,,ATW,319,100.0,1,1,105.0,5.00%,0.003125,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/ATW,320,5.1,sys,DL,DL,,ATW,320,70.21,33,47,73.72,5.00%,0.103125,34.65,47,Cascaded,2027,34.65,47
D0,sys/DL/DL/ATW,717,5.1,sys,DL,DL,,ATW,717,80.0,124,155,84.0,5.00%,0.3875,130.2,155,Cascaded,2027,130.2,155
D0,sys/DL/DL/ATW,738,5.1,sys,DL,DL,,ATW,738,73.18,161,220,76.84,5.00%,0.503125,169.05,220,Cascaded,2027,169.05,220
D0,sys/DL/DL/ATW,739,5.1,sys,DL,DL,,ATW,739,100.0,1,1,105.0,5.00%,0.003125,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/AUA,321,5.1,sys,DL,DL,,AUA,321,70.72,459,649,74.26,5.00%,0.5968790637191157,481.95,649,Cascaded,2027,481.95000000000005,649
D0,sys/DL/DL/AUA,738,5.1,sys,DL,DL,,AUA,738,50.0,2,4,52.5,5.00%,0.002600780234070221,2.1,4,Cascaded,2027,2.1,4
D0,sys/DL/DL/AUA,739,5.1,sys,DL,DL,,AUA,739,76.32,290,380,80.13,5.00%,0.37711313394018203,304.5,380,Cascaded,2027,304.5,380
D0,sys/DL/DL/AUA,757,5.1,sys,DL,DL,,AUA,757,58.06,18,31,60.97,5.00%,0.02340702210663199,18.9,31,Cascaded,2027,18.900000000000002,31
D0,sys/DL/DL/AUS,220,5.1,sys,DL,DL,,AUS,220,63.96,1805,2822,67.16,5.00%,0.20395480225988702,1895.25,2822,Cascaded,2027,1895.25,2822
D0,sys/DL/DL/AUS,319,5.1,sys,DL,DL,,AUS,319,76.16,1281,1682,79.97,5.00%,0.1447457627118644,1345.05,1682,Cascaded,2027,1345.05,1682
D0,sys/DL/DL/AUS,320,5.1,sys,DL,DL,,AUS,320,70.25,2210,3146,73.76,5.00%,0.2497175141242938,2320.5,3146,Cascaded,2027,2320.5,3146
D0,sys/DL/DL/AUS,321,5.1,sys,DL,DL,,AUS,321,66.12,1893,2863,69.43,5.00%,0.21389830508474575,1987.65,2863,Cascaded,2027,1987.65,2863
D0,sys/DL/DL/AUS,738,5.1,sys,DL,DL,,AUS,738,72.2,740,1025,75.8,5.00%,0.08361581920903954,777.0,1025,Cascaded,2027,777.0,1025
D0,sys/DL/DL/AUS,739,5.1,sys,DL,DL,,AUS,739,69.35,921,1328,72.82,5.00%,0.10406779661016949,967.05,1328,Cascaded,2027,967.05,1328
D0,sys/DL/DL/AVL,717,5.1,sys,DL,DL,,AVL,717,65.35,1320,2020,68.61,5.00%,1.0,1386.0,2020,Cascaded,2027,1386.0,2020
D0,sys/DL/DL/BCN,332,5.1,sys,DL,DL,,BCN,332,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/BCN,333,5.1,sys,DL,DL,,BCN,333,54.14,183,338,56.85,5.00%,0.34790874524714827,192.15,338,Cascaded,2027,192.14999999999998,338
D0,sys/DL/DL/BCN,339,5.1,sys,DL,DL,,BCN,339,57.89,143,247,60.79,5.00%,0.2718631178707224,150.15,247,Cascaded,2027,150.14999999999998,247
D0,sys/DL/DL/BCN,35H,5.1,sys,DL,DL,,BCN,35H,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,sys/DL/DL/BCN,35J,5.1,sys,DL,DL,,BCN,35J,26.47,9,34,27.79,5.00%,0.017110266159695818,9.45,34,Cascaded,2027,9.45,34
D0,sys/DL/DL/BCN,35L,5.1,sys,DL,DL,,BCN,35L,9.52,2,21,10.0,5.00%,0.0038022813688212928,2.1,21,Cascaded,2027,2.0999999999999996,21
D0,sys/DL/DL/BCN,763,5.1,sys,DL,DL,,BCN,763,40.0,12,30,42.0,5.00%,0.022813688212927757,12.6,30,Cascaded,2027,12.6,30
D0,sys/DL/DL/BCN,764,5.1,sys,DL,DL,,BCN,764,75.97,177,233,79.76,5.00%,0.3365019011406844,185.85,233,Cascaded,2027,185.85,233
D0,sys/DL/DL/BDA,319,5.1,sys,DL,DL,,BDA,319,76.82,275,358,80.66,5.00%,1.0,288.75,358,Cascaded,2027,288.75,358
D0,sys/DL/DL/BDL,220,5.1,sys,DL,DL,,BDL,220,84.21,16,19,88.42,5.00%,0.005702066999287242,16.8,19,Cascaded,2027,16.8,19
D0,sys/DL/DL/BDL,319,5.1,sys,DL,DL,,BDL,319,79.57,222,279,83.55,5.00%,0.07911617961511047,233.1,279,Cascaded,2027,233.10000000000002,279
D0,sys/DL/DL/BDL,320,5.1,sys,DL,DL,,BDL,320,66.32,1264,1906,69.63,5.00%,0.4504632929436921,1327.2,1906,Cascaded,2027,1327.2,1906
D0,sys/DL/DL/BDL,321,5.1,sys,DL,DL,,BDL,321,61.78,540,874,64.87,5.00%,0.1924447612259444,567.0,874,Cascaded,2027,567.0,874
D0,sys/DL/DL/BDL,717,5.1,sys,DL,DL,,BDL,717,74.46,481,646,78.18,5.00%,0.1714183891660727,505.05,646,Cascaded,2027,505.05,646
D0,sys/DL/DL/BDL,738,5.1,sys,DL,DL,,BDL,738,46.67,14,30,49.0,5.00%,0.004989308624376337,14.7,30,Cascaded,2027,14.700000000000001,30
D0,sys/DL/DL/BDL,739,5.1,sys,DL,DL,,BDL,739,63.44,269,424,66.62,5.00%,0.09586600142551675,282.45,424,Cascaded,2027,282.45000000000005,424
D0,sys/DL/DL/BER,333,5.1,sys,DL,DL,,BER,333,50.0,1,2,52.5,5.00%,0.00909090909090909,1.05,2,Cascaded,2027,1.05,2
D0,sys/DL/DL/BER,763,5.1,sys,DL,DL,,BER,763,63.53,54,85,66.71,5.00%,0.4909090909090909,56.7,85,Cascaded,2027,56.7,85
D0,sys/DL/DL/BER,764,5.1,sys,DL,DL,,BER,764,48.25,55,114,50.66,5.00%,0.5,57.75,114,Cascaded,2027,57.75,114
D0,sys/DL/DL/BGI,738,5.1,sys,DL,DL,,BGI,738,71.04,211,297,74.6,5.00%,1.0,221.55,297,Cascaded,2027,221.55,297
D0,sys/DL/DL/BGR,320,5.1,sys,DL,DL,,BGR,320,28.57,2,7,30.0,5.00%,0.15384615384615385,2.1,7,Cascaded,2027,2.1,7
D0,sys/DL/DL/BGR,321,5.1,sys,DL,DL,,BGR,321,52.38,11,21,55.0,5.00%,0.8461538461538461,11.55,21,Cascaded,2027,11.55,21
D0,sys/DL/DL/BGR,717,5.1,sys,DL,DL,,BGR,717,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/BHM,319,5.1,sys,DL,DL,,BHM,319,50.0,2,4,52.5,5.00%,0.0008058017727639,2.1,4,Cascaded,2027,2.1,4
D0,sys/DL/DL/BHM,320,5.1,sys,DL,DL,,BHM,320,70.0,7,10,73.5,5.00%,0.0028203062046736503,7.35,10,Cascaded,2027,7.35,10
D0,sys/DL/DL/BHM,321,5.1,sys,DL,DL,,BHM,321,45.45,5,11,47.73,5.00%,0.00201450443190975,5.25,11,Cascaded,2027,5.25,11
D0,sys/DL/DL/BHM,717,5.1,sys,DL,DL,,BHM,717,75.54,1109,1468,79.32,5.00%,0.4468170829975826,1164.45,1468,Cascaded,2027,1164.45,1468
D0,sys/DL/DL/BHM,738,5.1,sys,DL,DL,,BHM,738,73.94,139,188,77.63,5.00%,0.05600322320709106,145.95,188,Cascaded,2027,145.95,188
D0,sys/DL/DL/BHM,739,5.1,sys,DL,DL,,BHM,739,78.16,1220,1561,82.06,5.00%,0.49153908138597907,1281.0,1561,Cascaded,2027,1281.0,1561
D0,sys/DL/DL/BIL,319,5.1,sys,DL,DL,,BIL,319,96.15,50,52,100.96,5.00%,0.0748502994011976,52.5,52,Cascaded,2027,52.5,52
D0,sys/DL/DL/BIL,320,5.1,sys,DL,DL,,BIL,320,92.36,447,484,96.97,5.00%,0.6691616766467066,469.35,484,Cascaded,2027,469.34999999999997,484
D0,sys/DL/DL/BIL,321,5.1,sys,DL,DL,,BIL,321,87.72,50,57,92.11,5.00%,0.0748502994011976,52.5,57,Cascaded,2027,52.5,57
D0,sys/DL/DL/BIL,738,5.1,sys,DL,DL,,BIL,738,100.0,6,6,105.0,5.00%,0.008982035928143712,6.3,6,Cascaded,2027,6.3,6
D0,sys/DL/DL/BIL,739,5.1,sys,DL,DL,,BIL,739,91.27,115,126,95.83,5.00%,0.1721556886227545,120.75,126,Cascaded,2027,120.75,126
D0,sys/DL/DL/BIS,220,5.1,sys,DL,DL,,BIS,220,75.0,18,24,78.75,5.00%,0.06382978723404255,18.9,24,Cascaded,2027,18.900000000000002,24
D0,sys/DL/DL/BIS,319,5.1,sys,DL,DL,,BIS,319,60.8,76,125,63.84,5.00%,0.2695035460992908,79.8,125,Cascaded,2027,79.80000000000001,125
D0,sys/DL/DL/BIS,320,5.1,sys,DL,DL,,BIS,320,78.11,132,169,82.01,5.00%,0.46808510638297873,138.6,169,Cascaded,2027,138.60000000000002,169
D0,sys/DL/DL/BIS,717,5.1,sys,DL,DL,,BIS,717,64.37,56,87,67.59,5.00%,0.19858156028368795,58.8,87,Cascaded,2027,58.800000000000004,87
D0,sys/DL/DL/BNA,220,5.1,sys,DL,DL,,BNA,220,60.74,687,1131,63.78,5.00%,0.10357304387155133,721.35,1131,Cascaded,2027,721.3499999999999,1131
D0,sys/DL/DL/BNA,319,5.1,sys,DL,DL,,BNA,319,77.78,427,549,81.67,5.00%,0.06437509422584049,448.35,549,Cascaded,2027,448.34999999999997,549
D0,sys/DL/DL/BNA,320,5.1,sys,DL,DL,,BNA,320,66.93,421,629,70.28,5.00%,0.06347052615709332,442.05,629,Cascaded,2027,442.04999999999995,629
D0,sys/DL/DL/BNA,321,5.1,sys,DL,DL,,BNA,321,69.93,200,286,73.43,5.00%,0.03015226895823911,210.0,286,Cascaded,2027,210.0,286
D0,sys/DL/DL/BNA,717,5.1,sys,DL,DL,,BNA,717,75.6,824,1090,79.38,5.00%,0.12422734810794513,865.2,1090,Cascaded,2027,865.1999999999999,1090
D0,sys/DL/DL/BNA,738,5.1,sys,DL,DL,,BNA,738,71.3,847,1188,74.86,5.00%,0.12769485903814262,889.35,1188,Cascaded,2027,889.3499999999999,1188
D0,sys/DL/DL/BNA,739,5.1,sys,DL,DL,,BNA,739,76.49,3227,4219,80.31,5.00%,0.486506859641188,3388.35,4219,Cascaded,2027,3388.35,4219
D0,sys/DL/DL/BNA,757,5.1,sys,DL,DL,,BNA,757,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,sys/DL/DL/BNE,35J,5.1,sys,DL,DL,,BNE,35J,45.16,28,62,47.42,5.00%,1.0,29.4,62,Cascaded,2027,29.4,62
D0,sys/DL/DL/BOG,757,5.1,sys,DL,DL,,BOG,757,62.6,395,631,65.73,5.00%,0.8997722095671982,414.75,631,Cascaded,2027,414.75,631
D0,sys/DL/DL/BOG,763,5.1,sys,DL,DL,,BOG,763,74.58,44,59,78.31,5.00%,0.10022779043280182,46.2,59,Cascaded,2027,46.199999999999996,59
D0,sys/DL/DL/BOI,220,5.1,sys,DL,DL,,BOI,220,76.5,511,668,80.32,5.00%,0.28123280132085854,536.55,668,Cascaded,2027,536.55,668
D0,sys/DL/DL/BOI,319,5.1,sys,DL,DL,,BOI,319,84.97,147,173,89.22,5.00%,0.08090258668134287,154.35,173,Cascaded,2027,154.35,173
D0,sys/DL/DL/BOI,320,5.1,sys,DL,DL,,BOI,320,77.64,382,492,81.52,5.00%,0.21023665382498624,401.1,492,Cascaded,2027,401.09999999999997,492
D0,sys/DL/DL/BOI,321,5.1,sys,DL,DL,,BOI,321,51.06,144,282,53.62,5.00%,0.07925151348376444,151.2,282,Cascaded,2027,151.2,282
D0,sys/DL/DL/BOI,738,5.1,sys,DL,DL,,BOI,738,65.53,287,438,68.8,5.00%,0.15795266923500276,301.35,438,Cascaded,2027,301.34999999999997,438
D0,sys/DL/DL/BOI,739,5.1,sys,DL,DL,,BOI,739,71.93,346,481,75.53,5.00%,0.19042377545404512,363.3,481,Cascaded,2027,363.29999999999995,481
D0,sys/DL/DL/BON,738,5.1,sys,DL,DL,,BON,738,48.78,20,41,51.22,5.00%,0.5263157894736842,21.0,41,Cascaded,2027,21.0,41
D0,sys/DL/DL/BON,739,5.1,sys,DL,DL,,BON,739,58.06,18,31,60.97,5.00%,0.47368421052631576,18.9,31,Cascaded,2027,18.9,31
D0,sys/DL/DL/BOS,220,5.1,sys,DL,DL,,BOS,220,66.32,3846,5799,69.64,5.00%,0.2070636373425218,4038.3,5799,Cascaded,2027,4038.3,5799
D0,sys/DL/DL/BOS,319,5.1,sys,DL,DL,,BOS,319,71.18,684,961,74.73,5.00%,0.03682567029180575,718.2,961,Cascaded,2027,718.2,961
D0,sys/DL/DL/BOS,320,5.1,sys,DL,DL,,BOS,320,64.85,107,165,68.09,5.00%,0.005760740820501777,112.35,165,Cascaded,2027,112.35000000000001,165
D0,sys/DL/DL/BOS,321,5.1,sys,DL,DL,,BOS,321,61.13,7705,12604,64.19,5.00%,0.41482717777538497,8090.25,12604,Cascaded,2027,8090.25,12604
D0,sys/DL/DL/BOS,333,5.1,sys,DL,DL,,BOS,333,45.22,104,230,47.48,5.00%,0.005599224722730699,109.2,230,Cascaded,2027,109.2,230
D0,sys/DL/DL/BOS,339,5.1,sys,DL,DL,,BOS,339,68.26,1357,1988,71.67,5.00%,0.07305911489178421,1424.85,1988,Cascaded,2027,1424.8500000000001,1988
D0,sys/DL/DL/BOS,738,5.1,sys,DL,DL,,BOS,738,63.04,2212,3509,66.19,5.00%,0.1190912027565414,2322.6,3509,Cascaded,2027,2322.6,3509
D0,sys/DL/DL/BOS,739,5.1,sys,DL,DL,,BOS,739,67.59,1078,1595,70.97,5.00%,0.058038117799073974,1131.9,1595,Cascaded,2027,1131.9,1595
D0,sys/DL/DL/BOS,757,5.1,sys,DL,DL,,BOS,757,64.06,1164,1817,67.26,5.00%,0.06266824593517821,1222.2,1817,Cascaded,2027,1222.2,1817
D0,sys/DL/DL/BOS,763,5.1,sys,DL,DL,,BOS,763,61.55,317,515,64.63,5.00%,0.017066867664477226,332.85,515,Cascaded,2027,332.85,515
D0,sys/DL/DL/BRU,763,5.1,sys,DL,DL,,BRU,763,47.4,91,192,49.77,5.00%,0.7647058823529411,95.55,192,Cascaded,2027,95.55,192
D0,sys/DL/DL/BRU,764,5.1,sys,DL,DL,,BRU,764,66.67,28,42,70.0,5.00%,0.23529411764705882,29.4,42,Cascaded,2027,29.400000000000002,42
D0,sys/DL/DL/BTR,717,5.1,sys,DL,DL,,BTR,717,69.83,662,948,73.32,5.00%,1.0,695.1,948,Cascaded,2027,695.1,948
D0,sys/DL/DL/BTV,319,5.1,sys,DL,DL,,BTV,319,66.67,8,12,70.0,5.00%,0.03018867924528302,8.4,12,Cascaded,2027,8.4,12
D0,sys/DL/DL/BTV,320,5.1,sys,DL,DL,,BTV,320,66.98,71,106,70.33,5.00%,0.2679245283018868,74.55,106,Cascaded,2027,74.55,106
D0,sys/DL/DL/BTV,717,5.1,sys,DL,DL,,BTV,717,80.0,8,10,84.0,5.00%,0.03018867924528302,8.4,10,Cascaded,2027,8.4,10
D0,sys/DL/DL/BTV,738,5.1,sys,DL,DL,,BTV,738,71.14,175,246,74.7,5.00%,0.660377358490566,183.75,246,Cascaded,2027,183.75,246
D0,sys/DL/DL/BTV,739,5.1,sys,DL,DL,,BTV,739,100.0,3,3,105.0,5.00%,0.011320754716981131,3.15,3,Cascaded,2027,3.15,3
D0,sys/DL/DL/BUF,319,5.1,sys,DL,DL,,BUF,319,77.11,192,249,80.96,5.00%,0.1819905213270142,201.6,249,Cascaded,2027,201.6,249
D0,sys/DL/DL/BUF,320,5.1,sys,DL,DL,,BUF,320,58.68,98,167,61.62,5.00%,0.09289099526066351,102.9,167,Cascaded,2027,102.9,167
D0,sys/DL/DL/BUF,321,5.1,sys,DL,DL,,BUF,321,51.85,295,569,54.44,5.00%,0.2796208530805687,309.75,569,Cascaded,2027,309.75,569
D0,sys/DL/DL/BUF,717,5.1,sys,DL,DL,,BUF,717,66.67,98,147,70.0,5.00%,0.09289099526066351,102.9,147,Cascaded,2027,102.9,147
D0,sys/DL/DL/BUF,738,5.1,sys,DL,DL,,BUF,738,55.7,44,79,58.48,5.00%,0.04170616113744076,46.2,79,Cascaded,2027,46.2,79
D0,sys/DL/DL/BUF,739,5.1,sys,DL,DL,,BUF,739,61.54,328,533,64.62,5.00%,0.3109004739336493,344.4,533,Cascaded,2027,344.4,533
D0,sys/DL/DL/BUR,220,5.1,sys,DL,DL,,BUR,220,68.2,504,739,71.61,5.00%,0.998019801980198,529.2,739,Cascaded,2027,529.2,739
D0,sys/DL/DL/BUR,319,5.1,sys,DL,DL,,BUR,319,100.0,1,1,105.0,5.00%,0.0019801980198019802,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/BWI,220,5.1,sys,DL,DL,,BWI,220,72.57,246,339,76.19,5.00%,0.07081174438687392,258.3,339,Cascaded,2027,258.3,339
D0,sys/DL/DL/BWI,319,5.1,sys,DL,DL,,BWI,319,73.86,195,264,77.56,5.00%,0.05613126079447323,204.75,264,Cascaded,2027,204.75,264
D0,sys/DL/DL/BWI,320,5.1,sys,DL,DL,,BWI,320,70.95,210,296,74.49,5.00%,0.06044905008635579,220.5,296,Cascaded,2027,220.5,296
D0,sys/DL/DL/BWI,321,5.1,sys,DL,DL,,BWI,321,60.64,718,1184,63.67,5.00%,0.206678180771445,753.9,1184,Cascaded,2027,753.9,1184
D0,sys/DL/DL/BWI,717,5.1,sys,DL,DL,,BWI,717,74.83,868,1160,78.57,5.00%,0.24985607369027057,911.4,1160,Cascaded,2027,911.4,1160
D0,sys/DL/DL/BWI,738,5.1,sys,DL,DL,,BWI,738,56.47,48,85,59.29,5.00%,0.013816925734024179,50.4,85,Cascaded,2027,50.4,85
D0,sys/DL/DL/BWI,739,5.1,sys,DL,DL,,BWI,739,68.43,906,1324,71.85,5.00%,0.2607944732297064,951.3,1324,Cascaded,2027,951.3,1324
D0,sys/DL/DL/BWI,757,5.1,sys,DL,DL,,BWI,757,50.99,283,555,53.54,5.00%,0.0814622913068509,297.15,555,Cascaded,2027,297.15,555
D0,sys/DL/DL/BZE,320,5.1,sys,DL,DL,,BZE,320,83.33,5,6,87.5,5.00%,0.015723270440251572,5.25,6,Cascaded,2027,5.25,6
D0,sys/DL/DL/BZE,321,5.1,sys,DL,DL,,BZE,321,72.73,88,121,76.36,5.00%,0.27672955974842767,92.4,121,Cascaded,2027,92.39999999999999,121
D0,sys/DL/DL/BZE,738,5.1,sys,DL,DL,,BZE,738,80.11,145,181,84.12,5.00%,0.4559748427672956,152.25,181,Cascaded,2027,152.25,181
D0,sys/DL/DL/BZE,739,5.1,sys,DL,DL,,BZE,739,84.21,80,95,88.42,5.00%,0.25157232704402516,84.0,95,Cascaded,2027,84.0,95
D0,sys/DL/DL/BZN,220,5.1,sys,DL,DL,,BZN,220,67.47,112,166,70.84,5.00%,0.07402511566424323,117.6,166,Cascaded,2027,117.60000000000001,166
D0,sys/DL/DL/BZN,319,5.1,sys,DL,DL,,BZN,319,74.52,155,208,78.25,5.00%,0.1024454725710509,162.75,208,Cascaded,2027,162.75,208
D0,sys/DL/DL/BZN,320,5.1,sys,DL,DL,,BZN,320,75.65,87,115,79.43,5.00%,0.05750165234633179,91.35,115,Cascaded,2027,91.35000000000001,115
D0,sys/DL/DL/BZN,321,5.1,sys,DL,DL,,BZN,321,77.18,257,333,81.04,5.00%,0.16986120290812953,269.85,333,Cascaded,2027,269.85,333
D0,sys/DL/DL/BZN,738,5.1,sys,DL,DL,,BZN,738,85.04,108,127,89.29,5.00%,0.0713813615333774,113.4,127,Cascaded,2027,113.4,127
D0,sys/DL/DL/BZN,739,5.1,sys,DL,DL,,BZN,739,85.11,520,611,89.36,5.00%,0.34368803701255785,546.0,611,Cascaded,2027,546.0,611
D0,sys/DL/DL/BZN,757,5.1,sys,DL,DL,,BZN,757,66.18,274,414,69.49,5.00%,0.1810971579643093,287.7,414,Cascaded,2027,287.7,414
D0,sys/DL/DL/CAE,319,5.1,sys,DL,DL,,CAE,319,57.69,15,26,60.58,5.00%,0.011848341232227487,15.75,26,Cascaded,2027,15.75,26
D0,sys/DL/DL/CAE,320,5.1,sys,DL,DL,,CAE,320,42.11,8,19,44.21,5.00%,0.00631911532385466,8.4,19,Cascaded,2027,8.4,19
D0,sys/DL/DL/CAE,717,5.1,sys,DL,DL,,CAE,717,68.57,1237,1804,72.0,5.00%,0.9770932069510269,1298.85,1804,Cascaded,2027,1298.85,1804
D0,sys/DL/DL/CAE,738,5.1,sys,DL,DL,,CAE,738,46.15,6,13,48.46,5.00%,0.004739336492890996,6.3,13,Cascaded,2027,6.3,13
D0,sys/DL/DL/CAE,739,5.1,sys,DL,DL,,CAE,739,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/CDG,332,5.1,sys,DL,DL,,CDG,332,30.0,3,10,31.5,5.00%,0.001978891820580475,3.15,10,Cascaded,2027,3.15,10
D0,sys/DL/DL/CDG,333,5.1,sys,DL,DL,,CDG,333,32.29,495,1533,33.9,5.00%,0.3265171503957784,519.75,1533,Cascaded,2027,519.75,1533
D0,sys/DL/DL/CDG,339,5.1,sys,DL,DL,,CDG,339,41.25,533,1292,43.32,5.00%,0.35158311345646437,559.65,1292,Cascaded,2027,559.65,1292
D0,sys/DL/DL/CDG,359,5.1,sys,DL,DL,,CDG,359,37.24,54,145,39.1,5.00%,0.03562005277044855,56.7,145,Cascaded,2027,56.699999999999996,145
D0,sys/DL/DL/CDG,35H,5.1,sys,DL,DL,,CDG,35H,36.36,4,11,38.18,5.00%,0.002638522427440633,4.2,11,Cascaded,2027,4.2,11
D0,sys/DL/DL/CDG,35J,5.1,sys,DL,DL,,CDG,35J,42.61,49,115,44.74,5.00%,0.032321899736147755,51.45,115,Cascaded,2027,51.449999999999996,115
D0,sys/DL/DL/CDG,763,5.1,sys,DL,DL,,CDG,763,26.6,25,94,27.93,5.00%,0.016490765171503958,26.25,94,Cascaded,2027,26.25,94
D0,sys/DL/DL/CDG,764,5.1,sys,DL,DL,,CDG,764,44.18,353,799,46.39,5.00%,0.2328496042216359,370.65,799,Cascaded,2027,370.65,799
D0,sys/DL/DL/CHA,319,5.1,sys,DL,DL,,CHA,319,57.14,4,7,60.0,5.00%,0.004705882352941176,4.2,7,Cascaded,2027,4.2,7
D0,sys/DL/DL/CHA,320,5.1,sys,DL,DL,,CHA,320,55.56,5,9,58.33,5.00%,0.0058823529411764705,5.25,9,Cascaded,2027,5.25,9
D0,sys/DL/DL/CHA,717,5.1,sys,DL,DL,,CHA,717,65.81,841,1278,69.1,5.00%,0.9894117647058823,883.05,1278,Cascaded,2027,883.05,1278
D0,sys/DL/DL/CHO,717,5.1,sys,DL,DL,,CHO,717,72.38,131,181,75.99,5.00%,1.0,137.55,181,Cascaded,2027,137.55,181
D0,sys/DL/DL/CHS,220,5.1,sys,DL,DL,,CHS,220,57.43,398,693,60.3,5.00%,0.11810089020771514,417.9,693,Cascaded,2027,417.9,693
D0,sys/DL/DL/CHS,319,5.1,sys,DL,DL,,CHS,319,74.42,32,43,78.14,5.00%,0.009495548961424332,33.6,43,Cascaded,2027,33.6,43
D0,sys/DL/DL/CHS,320,5.1,sys,DL,DL,,CHS,320,61.83,149,241,64.92,5.00%,0.04421364985163205,156.45,241,Cascaded,2027,156.45,241
D0,sys/DL/DL/CHS,321,5.1,sys,DL,DL,,CHS,321,76.92,10,13,80.77,5.00%,0.002967359050445104,10.5,13,Cascaded,2027,10.5,13
D0,sys/DL/DL/CHS,717,5.1,sys,DL,DL,,CHS,717,75.98,541,712,79.78,5.00%,0.16053412462908012,568.05,712,Cascaded,2027,568.05,712
D0,sys/DL/DL/CHS,738,5.1,sys,DL,DL,,CHS,738,74.94,290,387,78.68,5.00%,0.08605341246290801,304.5,387,Cascaded,2027,304.5,387
D0,sys/DL/DL/CHS,739,5.1,sys,DL,DL,,CHS,739,81.02,1942,2397,85.07,5.00%,0.5762611275964392,2039.1,2397,Cascaded,2027,2039.1,2397
D0,sys/DL/DL/CHS,757,5.1,sys,DL,DL,,CHS,757,88.89,8,9,93.33,5.00%,0.002373887240356083,8.4,9,Cascaded,2027,8.4,9
D0,sys/DL/DL/CID,717,5.1,sys,DL,DL,,CID,717,76.92,10,13,80.77,5.00%,0.03597122302158273,10.5,13,Cascaded,2027,10.5,13
D0,sys/DL/DL/CID,738,5.1,sys,DL,DL,,CID,738,78.13,268,343,82.04,5.00%,0.9640287769784173,281.4,343,Cascaded,2027,281.4,343
D0,sys/DL/DL/CLE,220,5.1,sys,DL,DL,,CLE,220,70.07,377,538,73.58,5.00%,0.15098117741289546,395.85,538,Cascaded,2027,395.84999999999997,538
D0,sys/DL/DL/CLE,319,5.1,sys,DL,DL,,CLE,319,65.19,103,158,68.45,5.00%,0.04124949939927913,108.15,158,Cascaded,2027,108.14999999999999,158
D0,sys/DL/DL/CLE,320,5.1,sys,DL,DL,,CLE,320,69.63,188,270,73.11,5.00%,0.07529034841810173,197.4,270,Cascaded,2027,197.4,270
D0,sys/DL/DL/CLE,321,5.1,sys,DL,DL,,CLE,321,63.1,106,168,66.25,5.00%,0.04245094112935523,111.3,168,Cascaded,2027,111.3,168
D0,sys/DL/DL/CLE,717,5.1,sys,DL,DL,,CLE,717,65.23,167,256,68.5,5.00%,0.06688025630756908,175.35,256,Cascaded,2027,175.35,256
D0,sys/DL/DL/CLE,738,5.1,sys,DL,DL,,CLE,738,70.22,408,581,73.73,5.00%,0.1633960752903484,428.4,581,Cascaded,2027,428.4,581
D0,sys/DL/DL/CLE,739,5.1,sys,DL,DL,,CLE,739,72.32,1147,1586,75.94,5.00%,0.4593512214657589,1204.35,1586,Cascaded,2027,1204.35,1586
D0,sys/DL/DL/CLE,757,5.1,sys,DL,DL,,CLE,757,100.0,1,1,105.0,5.00%,0.00040048057669203043,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/CLT,220,5.1,sys,DL,DL,,CLT,220,64.1,75,117,67.31,5.00%,0.01914241960183767,78.75,117,Cascaded,2027,78.75,117
D0,sys/DL/DL/CLT,319,5.1,sys,DL,DL,,CLT,319,46.88,15,32,49.22,5.00%,0.0038284839203675345,15.75,32,Cascaded,2027,15.749999999999998,32
D0,sys/DL/DL/CLT,321,5.1,sys,DL,DL,,CLT,321,59.17,100,169,62.13,5.00%,0.025523226135783564,105.0,169,Cascaded,2027,104.99999999999999,169
D0,sys/DL/DL/CLT,717,5.1,sys,DL,DL,,CLT,717,72.44,3582,4945,76.06,5.00%,0.9142419601837672,3761.1,4945,Cascaded,2027,3761.0999999999995,4945
D0,sys/DL/DL/CLT,738,5.1,sys,DL,DL,,CLT,738,100.0,1,1,105.0,5.00%,0.00025523226135783564,1.05,1,Cascaded,2027,1.0499999999999998,1
