KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,fleet,frst_flt_ind,station,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DC/OO/First Flight,GEG,5.1,,DC,OO,,First Flight,GEG,90.25,898,995,94.76,5.00%,0.023638421648371898,942.9,995,Cascaded,2027,942.9000000000001,995
D0,DC/OO/First Flight,GFK,5.1,,DC,OO,,First Flight,GFK,91.67,242,264,96.25,5.00%,0.006370265076732738,254.1,264,Cascaded,2027,254.10000000000002,264
D0,DC/OO/First Flight,GJT,5.1,,DC,OO,,First Flight,GJT,96.4,348,361,101.22,5.00%,0.00916054647397931,365.4,361,Cascaded,2027,365.40000000000003,361
D0,DC/OO/First Flight,GRB,5.1,,DC,OO,,First Flight,GRB,90.74,451,497,95.28,5.00%,0.011871857643001922,473.55,497,Cascaded,2027,473.55000000000007,497
D0,DC/OO/First Flight,GRR,5.1,,DC,OO,,First Flight,GRR,80.53,302,375,84.56,5.00%,0.00794966964121193,317.1,375,Cascaded,2027,317.1,375
D0,DC/OO/First Flight,GSO,5.1,,DC,OO,,First Flight,GSO,77.7,108,139,81.58,5.00%,0.0028429282160625444,113.4,139,Cascaded,2027,113.4,139
D0,DC/OO/First Flight,GTF,5.1,,DC,OO,,First Flight,GTF,95.19,435,457,99.95,5.00%,0.011450683092474137,456.75,457,Cascaded,2027,456.75000000000006,457
D0,DC/OO/First Flight,HLN,5.1,,DC,OO,,First Flight,HLN,95.01,343,361,99.76,5.00%,0.009028929426939378,360.15,361,Cascaded,2027,360.15000000000003,361
D0,DC/OO/First Flight,HSV,5.1,,DC,OO,,First Flight,HSV,90.91,40,44,95.45,5.00%,0.0010529363763194608,42.0,44,Cascaded,2027,42.00000000000001,44
D0,DC/OO/First Flight,IAD,5.1,,DC,OO,,First Flight,IAD,79.31,437,551,83.28,5.00%,0.01150332991129011,458.85,551,Cascaded,2027,458.85,551
D0,DC/OO/First Flight,ICT,5.1,,DC,OO,,First Flight,ICT,82.59,166,201,86.72,5.00%,0.004369685961725763,174.3,201,Cascaded,2027,174.3,201
D0,DC/OO/First Flight,IDA,5.1,,DC,OO,,First Flight,IDA,95.83,46,48,100.63,5.00%,0.00121087683276738,48.3,48,Cascaded,2027,48.300000000000004,48
D0,DC/OO/First Flight,IND,5.1,,DC,OO,,First Flight,IND,87.05,363,417,91.4,5.00%,0.009555397615099107,381.15,417,Cascaded,2027,381.15000000000003,417
D0,DC/OO/First Flight,JAC,5.1,,DC,OO,,First Flight,JAC,77.33,174,225,81.2,5.00%,0.004580273236989655,182.7,225,Cascaded,2027,182.70000000000002,225
D0,DC/OO/First Flight,LAN,5.1,,DC,OO,,First Flight,LAN,85.46,241,282,89.73,5.00%,0.0063439416673247515,253.05,282,Cascaded,2027,253.05000000000004,282
D0,DC/OO/First Flight,LAS,5.1,,DC,OO,,First Flight,LAS,87.03,436,501,91.38,5.00%,0.011477006501882124,457.8,501,Cascaded,2027,457.80000000000007,501
D0,DC/OO/First Flight,LAX,5.1,,DC,OO,,First Flight,LAX,87.9,712,810,92.3,5.00%,0.018742267498486405,747.6,810,Cascaded,2027,747.6000000000001,810
D0,DC/OO/First Flight,LEX,5.1,,DC,OO,,First Flight,LEX,85.36,274,321,89.63,5.00%,0.0072126141777883075,287.7,321,Cascaded,2027,287.70000000000005,321
D0,DC/OO/First Flight,LFT,5.1,,DC,OO,,First Flight,LFT,100.0,25,25,105.0,5.00%,0.000658085235199663,26.25,25,Cascaded,2027,26.250000000000004,25
D0,DC/OO/First Flight,LGB,5.1,,DC,OO,,First Flight,LGB,93.49,273,292,98.17,5.00%,0.007186290768380321,286.65,292,Cascaded,2027,286.65000000000003,292
D0,DC/OO/First Flight,LWS,5.1,,DC,OO,,First Flight,LWS,89.92,321,357,94.41,5.00%,0.008449814419963673,337.05,357,Cascaded,2027,337.05,357
D0,DC/OO/First Flight,MAF,5.1,,DC,OO,,First Flight,MAF,83.7,113,135,87.89,5.00%,0.002974545263102477,118.65,135,Cascaded,2027,118.65000000000002,135
D0,DC/OO/First Flight,MBS,5.1,,DC,OO,,First Flight,MBS,90.25,250,277,94.77,5.00%,0.0065808523519966305,262.5,277,Cascaded,2027,262.5,277
D0,DC/OO/First Flight,MCI,5.1,,DC,OO,,First Flight,MCI,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DC/OO/First Flight,MDT,5.1,,DC,OO,,First Flight,MDT,88.57,93,105,93.0,5.00%,0.0024480770749427468,97.65,105,Cascaded,2027,97.65,105
D0,DC/OO/First Flight,MEM,5.1,,DC,OO,,First Flight,MEM,90.22,627,695,94.73,5.00%,0.01650477769880755,658.35,695,Cascaded,2027,658.35,695
D0,DC/OO/First Flight,MFE,5.1,,DC,OO,,First Flight,MFE,93.5,302,323,98.17,5.00%,0.00794966964121193,317.1,323,Cascaded,2027,317.1,323
D0,DC/OO/First Flight,MFR,5.1,,DC,OO,,First Flight,MFR,94.31,663,703,99.03,5.00%,0.017452420437495064,696.15,703,Cascaded,2027,696.1500000000001,703
D0,DC/OO/First Flight,MGM,5.1,,DC,OO,,First Flight,MGM,82.86,116,140,87.0,5.00%,0.0030535154913264367,121.8,140,Cascaded,2027,121.80000000000001,140
D0,DC/OO/First Flight,MKE,5.1,,DC,OO,,First Flight,MKE,78.01,518,664,81.91,5.00%,0.013635526073337019,543.9,664,Cascaded,2027,543.9000000000001,664
D0,DC/OO/First Flight,MOT,5.1,,DC,OO,,First Flight,MOT,81.98,464,566,86.08,5.00%,0.012214061965305747,487.2,566,Cascaded,2027,487.20000000000005,566
D0,DC/OO/First Flight,MQT,5.1,,DC,OO,,First Flight,MQT,85.89,274,319,90.19,5.00%,0.0072126141777883075,287.7,319,Cascaded,2027,287.70000000000005,319
D0,DC/OO/First Flight,MSN,5.1,,DC,OO,,First Flight,MSN,87.61,99,113,91.99,5.00%,0.002606017531390666,103.95,113,Cascaded,2027,103.95000000000002,113
D0,DC/OO/First Flight,MSP,5.1,,DC,OO,,First Flight,MSP,70.02,320,457,73.52,5.00%,0.008423491010555686,336.0,457,Cascaded,2027,336.00000000000006,457
D0,DC/OO/First Flight,OAJ,5.1,,DC,OO,,First Flight,OAJ,87.04,94,108,91.39,5.00%,0.002474400484350733,98.7,108,Cascaded,2027,98.70000000000002,108
D0,DC/OO/First Flight,OAK,5.1,,DC,OO,,First Flight,OAK,95.44,335,351,100.21,5.00%,0.008818342151675485,351.75,351,Cascaded,2027,351.75000000000006,351
D0,DC/OO/First Flight,OKC,5.1,,DC,OO,,First Flight,OKC,88.24,795,901,92.65,5.00%,0.020927110479349285,834.75,901,Cascaded,2027,834.7500000000001,901
D0,DC/OO/First Flight,OMA,5.1,,DC,OO,,First Flight,OMA,86.51,1193,1379,90.84,5.00%,0.03140382742372792,1252.65,1379,Cascaded,2027,1252.65,1379
D0,DC/OO/First Flight,ONT,5.1,,DC,OO,,First Flight,ONT,90.33,327,362,94.85,5.00%,0.008607754876411593,343.35,362,Cascaded,2027,343.35,362
D0,DC/OO/First Flight,ORD,5.1,,DC,OO,,First Flight,ORD,70.81,114,161,74.35,5.00%,0.0030008686725104634,119.7,161,Cascaded,2027,119.70000000000002,161
D0,DC/OO/First Flight,PDX,5.1,,DC,OO,,First Flight,PDX,89.54,351,392,94.02,5.00%,0.00923951670220327,368.55,392,Cascaded,2027,368.55000000000007,392
D0,DC/OO/First Flight,PHX,5.1,,DC,OO,,First Flight,PHX,92.89,209,225,97.53,5.00%,0.005501592566269183,219.45,225,Cascaded,2027,219.45000000000002,225
D0,DC/OO/First Flight,PIH,5.1,,DC,OO,,First Flight,PIH,100.0,35,35,105.0,5.00%,0.0009213193292795283,36.75,35,Cascaded,2027,36.75000000000001,35
D0,DC/OO/First Flight,PIT,5.1,,DC,OO,,First Flight,PIT,80.62,104,129,84.65,5.00%,0.002737634578430598,109.2,129,Cascaded,2027,109.20000000000002,129
D0,DC/OO/First Flight,PSC,5.1,,DC,OO,,First Flight,PSC,93.32,433,464,97.98,5.00%,0.011398036273658164,454.65,464,Cascaded,2027,454.65000000000003,464
D0,DC/OO/First Flight,PSP,5.1,,DC,OO,,First Flight,PSP,93.63,338,361,98.31,5.00%,0.008897312379899444,354.9,361,Cascaded,2027,354.90000000000003,361
D0,DC/OO/First Flight,PVD,5.1,,DC,OO,,First Flight,PVD,74.55,164,220,78.27,5.00%,0.00431703914290979,172.2,220,Cascaded,2027,172.20000000000002,220
D0,DC/OO/First Flight,RAP,5.1,,DC,OO,,First Flight,RAP,91.78,67,73,96.37,5.00%,0.001763668430335097,70.35,73,Cascaded,2027,70.35000000000001,73
D0,DC/OO/First Flight,RDM,5.1,,DC,OO,,First Flight,RDM,89.66,624,696,94.14,5.00%,0.01642580747058359,655.2,696,Cascaded,2027,655.2,696
D0,DC/OO/First Flight,RHI,5.1,,DC,OO,,First Flight,RHI,92.11,315,342,96.71,5.00%,0.008291873963515755,330.75,342,Cascaded,2027,330.75000000000006,342
D0,DC/OO/First Flight,RIC,5.1,,DC,OO,,First Flight,RIC,81.32,74,91,85.38,5.00%,0.0019479322961910026,77.7,91,Cascaded,2027,77.7,91
D0,DC/OO/First Flight,RNO,5.1,,DC,OO,,First Flight,RNO,90.17,321,356,94.68,5.00%,0.008449814419963673,337.05,356,Cascaded,2027,337.05,356
D0,DC/OO/First Flight,ROC,5.1,,DC,OO,,First Flight,ROC,70.59,24,34,74.12,5.00%,0.0006317618257916766,25.2,34,Cascaded,2027,25.200000000000003,34
D0,DC/OO/First Flight,RST,5.1,,DC,OO,,First Flight,RST,96.49,55,57,101.32,5.00%,0.0014477875174392588,57.75,57,Cascaded,2027,57.75000000000001,57
D0,DC/OO/First Flight,SAN,5.1,,DC,OO,,First Flight,SAN,91.57,402,439,96.15,5.00%,0.010582010582010581,422.1,439,Cascaded,2027,422.1,439
D0,DC/OO/First Flight,SBA,5.1,,DC,OO,,First Flight,SBA,93.77,331,353,98.46,5.00%,0.00871304851404354,347.55,353,Cascaded,2027,347.55000000000007,353
D0,DC/OO/First Flight,SBN,5.1,,DC,OO,,First Flight,SBN,77.54,787,1015,81.41,5.00%,0.02071652320408539,826.35,1015,Cascaded,2027,826.3500000000001,1015
D0,DC/OO/First Flight,SDF,5.1,,DC,OO,,First Flight,SDF,89.3,167,187,93.77,5.00%,0.004396009371133749,175.35,187,Cascaded,2027,175.35000000000002,187
D0,DC/OO/First Flight,SEA,5.1,,DC,OO,,First Flight,SEA,89.81,379,422,94.3,5.00%,0.009976572165626892,397.95,422,Cascaded,2027,397.95000000000005,422
D0,DC/OO/First Flight,SGF,5.1,,DC,OO,,First Flight,SGF,87.91,80,91,92.31,5.00%,0.0021058727526389216,84.0,91,Cascaded,2027,84.00000000000001,91
D0,DC/OO/First Flight,SGU,5.1,,DC,OO,,First Flight,SGU,95.36,616,646,100.12,5.00%,0.016215220195319697,646.8,646,Cascaded,2027,646.8000000000001,646
D0,DC/OO/First Flight,SHV,5.1,,DC,OO,,First Flight,SHV,79.43,525,661,83.4,5.00%,0.013819789939192924,551.25,661,Cascaded,2027,551.2500000000001,661
D0,DC/OO/First Flight,SJC,5.1,,DC,OO,,First Flight,SJC,93.67,622,664,98.36,5.00%,0.016373160651767617,653.1,664,Cascaded,2027,653.1,664
D0,DC/OO/First Flight,SLC,5.1,,DC,OO,,First Flight,SLC,84.72,1447,1708,88.95,5.00%,0.0380899734133565,1519.35,1708,Cascaded,2027,1519.3500000000001,1708
D0,DC/OO/First Flight,SMF,5.1,,DC,OO,,First Flight,SMF,92.24,737,799,96.85,5.00%,0.019400352733686066,773.85,799,Cascaded,2027,773.8500000000001,799
D0,DC/OO/First Flight,SNA,5.1,,DC,OO,,First Flight,SNA,87.92,131,149,92.32,5.00%,0.0034483666324462343,137.55,149,Cascaded,2027,137.55,149
D0,DC/OO/First Flight,STL,5.1,,DC,OO,,First Flight,STL,86.67,13,15,91.0,5.00%,0.0003422043223038248,13.65,15,Cascaded,2027,13.650000000000002,15
D0,DC/OO/First Flight,SUN,5.1,,DC,OO,,First Flight,SUN,98.31,349,355,103.23,5.00%,0.009186869883387296,366.45,355,Cascaded,2027,366.45000000000005,355
D0,DC/OO/First Flight,TUL,5.1,,DC,OO,,First Flight,TUL,89.89,320,356,94.38,5.00%,0.008423491010555686,336.0,356,Cascaded,2027,336.00000000000006,356
D0,DC/OO/First Flight,TUS,5.1,,DC,OO,,First Flight,TUS,92.52,668,722,97.15,5.00%,0.017584037484534996,701.4,722,Cascaded,2027,701.4000000000001,722
D0,DC/OO/First Flight,TVC,5.1,,DC,OO,,First Flight,TVC,76.67,46,60,80.5,5.00%,0.00121087683276738,48.3,60,Cascaded,2027,48.300000000000004,60
D0,DC/OO/First Flight,TWF,5.1,,DC,OO,,First Flight,TWF,96.38,346,359,101.2,5.00%,0.009107899655163336,363.3,359,Cascaded,2027,363.30000000000007,359
D0,DC/OO/First Flight,XNA,5.1,,DC,OO,,First Flight,XNA,80.97,234,289,85.02,5.00%,0.006159677801468846,245.7,289,Cascaded,2027,245.70000000000002,289
D0,DC/OO/First Flight,XWA,5.1,,DC,OO,,First Flight,XWA,82.93,272,328,87.07,5.00%,0.007159967358972334,285.6,328,Cascaded,2027,285.6,328
D0,DC/OO/First Flight,YUL,5.1,,DC,OO,,First Flight,YUL,95.54,107,112,100.31,5.00%,0.0028166048066545577,112.35,112,Cascaded,2027,112.35000000000001,112
D0,DC/OO/First Flight,YVR,5.1,,DC,OO,,First Flight,YVR,94.96,923,972,99.71,5.00%,0.02429650688357156,969.15,972,Cascaded,2027,969.1500000000001,972
D0,DC/OO/First Flight,YWG,5.1,,DC,OO,,First Flight,YWG,91.95,457,497,96.55,5.00%,0.01202979809944984,479.85,497,Cascaded,2027,479.85,497
D0,DC/OO/First Flight,YYC,5.1,,DC,OO,,First Flight,YYC,89.97,323,359,94.47,5.00%,0.008502461238779646,339.15,359,Cascaded,2027,339.15000000000003,359
D0,DC/OO/First Flight,YYZ,5.1,,DC,OO,,First Flight,YYZ,85.66,215,251,89.94,5.00%,0.005659533022717102,225.75,251,Cascaded,2027,225.75000000000003,251
D0,DC/OO/Not First Flight,ABQ,5.1,,DC,OO,,Not First Flight,ABQ,82.55,1178,1427,86.68,5.00%,0.0071587007383549575,1236.9,1427,Cascaded,2027,1236.9,1427
D0,DC/OO/Not First Flight,ABR,5.1,,DC,OO,,Not First Flight,ABR,80.21,312,389,84.22,5.00%,0.0018960226064233842,327.6,389,Cascaded,2027,327.6,389
D0,DC/OO/Not First Flight,ABY,5.1,,DC,OO,,Not First Flight,ABY,66.23,204,308,69.55,5.00%,0.0012397070888152898,214.2,308,Cascaded,2027,214.2,308
D0,DC/OO/Not First Flight,AEX,5.1,,DC,OO,,Not First Flight,AEX,50.0,9,18,52.5,5.00%,5.4692959800674544e-05,9.45,18,Cascaded,2027,9.45,18
D0,DC/OO/Not First Flight,AGS,5.1,,DC,OO,,Not First Flight,AGS,63.21,67,106,66.37,5.00%,0.00040715870073835495,70.35,106,Cascaded,2027,70.35,106
D0,DC/OO/Not First Flight,ALB,5.1,,DC,OO,,Not First Flight,ALB,72.25,539,746,75.86,5.00%,0.0032755005925070644,565.95,746,Cascaded,2027,565.95,746
D0,DC/OO/Not First Flight,APN,5.1,,DC,OO,,Not First Flight,APN,77.31,460,595,81.18,5.00%,0.00279541794536781,483.0,595,Cascaded,2027,483.0,595
D0,DC/OO/Not First Flight,ASE,5.1,,DC,OO,,Not First Flight,ASE,56.07,328,585,58.87,5.00%,0.001993254534957917,344.4,585,Cascaded,2027,344.4,585
D0,DC/OO/Not First Flight,ATL,5.1,,DC,OO,,Not First Flight,ATL,65.17,4660,7150,68.43,5.00%,0.0283187991856826,4893.0,7150,Cascaded,2027,4893.0,7150
D0,DC/OO/Not First Flight,ATW,5.1,,DC,OO,,Not First Flight,ATW,62.51,812,1299,65.64,5.00%,0.004934520373127526,852.6,1299,Cascaded,2027,852.6,1299
D0,DC/OO/Not First Flight,AUS,5.1,,DC,OO,,Not First Flight,AUS,69.51,3615,5201,72.98,5.00%,0.021968338853270944,3795.75,5201,Cascaded,2027,3795.75,5201
D0,DC/OO/Not First Flight,AZO,5.1,,DC,OO,,Not First Flight,AZO,62.83,409,651,65.97,5.00%,0.0024854911731639878,429.45,651,Cascaded,2027,429.45,651
D0,DC/OO/Not First Flight,BDL,5.1,,DC,OO,,Not First Flight,BDL,100.0,1,1,105.0,5.00%,6.076995533408283e-06,1.05,1,Cascaded,2027,1.05,1
D0,DC/OO/Not First Flight,BGM,5.1,,DC,OO,,Not First Flight,BGM,68.32,179,262,71.74,5.00%,0.0010877822004800827,187.95,262,Cascaded,2027,187.95,262
D0,DC/OO/Not First Flight,BHM,5.1,,DC,OO,,Not First Flight,BHM,41.84,59,141,43.94,5.00%,0.0003585427364710887,61.95,141,Cascaded,2027,61.95,141
D0,DC/OO/Not First Flight,BIL,5.1,,DC,OO,,Not First Flight,BIL,86.31,605,701,90.62,5.00%,0.003676582297712011,635.25,701,Cascaded,2027,635.25,701
D0,DC/OO/Not First Flight,BIS,5.1,,DC,OO,,Not First Flight,BIS,69.53,324,466,73.0,5.00%,0.001968946552824284,340.2,466,Cascaded,2027,340.2,466
D0,DC/OO/Not First Flight,BJI,5.1,,DC,OO,,Not First Flight,BJI,76.66,289,377,80.49,5.00%,0.0017562517091549937,303.45,377,Cascaded,2027,303.45,377
D0,DC/OO/Not First Flight,BMI,5.1,,DC,OO,,Not First Flight,BMI,58.44,45,77,61.36,5.00%,0.00027346479900337275,47.25,77,Cascaded,2027,47.25,77
D0,DC/OO/Not First Flight,BNA,5.1,,DC,OO,,Not First Flight,BNA,70.57,482,683,74.1,5.00%,0.0029291118471027923,506.1,683,Cascaded,2027,506.1,683
D0,DC/OO/Not First Flight,BOI,5.1,,DC,OO,,Not First Flight,BOI,81.47,1508,1851,85.54,5.00%,0.00916410926437969,1583.4,1851,Cascaded,2027,1583.4,1851
D0,DC/OO/Not First Flight,BQK,5.1,,DC,OO,,Not First Flight,BQK,0.0,0,3,0.0,0.00%,0.0,0.0,3,Cascaded,2027,0.0,3
D0,DC/OO/Not First Flight,BRD,5.1,,DC,OO,,Not First Flight,BRD,81.01,435,537,85.06,5.00%,0.0026434930570326033,456.75,537,Cascaded,2027,456.75,537
D0,DC/OO/Not First Flight,BTM,5.1,,DC,OO,,Not First Flight,BTM,94.13,337,358,98.84,5.00%,0.0020479474947585913,353.85,358,Cascaded,2027,353.85,358
D0,DC/OO/Not First Flight,BTR,5.1,,DC,OO,,Not First Flight,BTR,59.57,28,47,62.55,5.00%,0.00017015587493543193,29.4,47,Cascaded,2027,29.4,47
D0,DC/OO/Not First Flight,BTV,5.1,,DC,OO,,Not First Flight,BTV,48.72,76,156,51.15,5.00%,0.0004618516605390295,79.8,156,Cascaded,2027,79.8,156
D0,DC/OO/Not First Flight,BUF,5.1,,DC,OO,,Not First Flight,BUF,71.35,381,534,74.92,5.00%,0.002315335298228556,400.05,534,Cascaded,2027,400.05,534
D0,DC/OO/Not First Flight,BUR,5.1,,DC,OO,,Not First Flight,BUR,82.12,753,917,86.22,5.00%,0.004575977636656437,790.65,917,Cascaded,2027,790.65,917
D0,DC/OO/Not First Flight,BZN,5.1,,DC,OO,,Not First Flight,BZN,79.06,827,1046,83.02,5.00%,0.00502567530612865,868.35,1046,Cascaded,2027,868.35,1046
D0,DC/OO/Not First Flight,CAE,5.1,,DC,OO,,Not First Flight,CAE,75.0,3,4,78.75,5.00%,1.823098660022485e-05,3.15,4,Cascaded,2027,3.15,4
D0,DC/OO/Not First Flight,CDC,5.1,,DC,OO,,Not First Flight,CDC,92.62,577,623,97.25,5.00%,0.0035064264227765794,605.85,623,Cascaded,2027,605.85,623
D0,DC/OO/Not First Flight,CHA,5.1,,DC,OO,,Not First Flight,CHA,100.0,1,1,105.0,5.00%,6.076995533408283e-06,1.05,1,Cascaded,2027,1.05,1
D0,DC/OO/Not First Flight,CHS,5.1,,DC,OO,,Not First Flight,CHS,48.25,138,286,50.66,5.00%,0.000838625383610343,144.9,286,Cascaded,2027,144.9,286
D0,DC/OO/Not First Flight,CID,5.1,,DC,OO,,Not First Flight,CID,52.57,143,272,55.2,5.00%,0.0008690103612773844,150.15,272,Cascaded,2027,150.15,272
D0,DC/OO/Not First Flight,CIU,5.1,,DC,OO,,Not First Flight,CIU,72.09,248,344,75.7,5.00%,0.0015070948922852542,260.4,344,Cascaded,2027,260.4,344
D0,DC/OO/Not First Flight,CLE,5.1,,DC,OO,,Not First Flight,CLE,64.39,548,851,67.61,5.00%,0.003330193552307739,575.4,851,Cascaded,2027,575.4,851
D0,DC/OO/Not First Flight,CMH,5.1,,DC,OO,,Not First Flight,CMH,66.96,387,578,70.3,5.00%,0.0023517972714290057,406.35,578,Cascaded,2027,406.35,578
D0,DC/OO/Not First Flight,COS,5.1,,DC,OO,,Not First Flight,COS,81.17,263,324,85.23,5.00%,0.0015982498252863785,276.15,324,Cascaded,2027,276.15,324
D0,DC/OO/Not First Flight,CRW,5.1,,DC,OO,,Not First Flight,CRW,48.69,93,191,51.13,5.00%,0.0005651605846069704,97.65,191,Cascaded,2027,97.65,191
D0,DC/OO/Not First Flight,CVG,5.1,,DC,OO,,Not First Flight,CVG,50.0,6,12,52.5,5.00%,3.64619732004497e-05,6.3,12,Cascaded,2027,6.3,12
D0,DC/OO/Not First Flight,DEN,5.1,,DC,OO,,Not First Flight,DEN,68.71,593,863,72.15,5.00%,0.0036036583513111117,622.65,863,Cascaded,2027,622.65,863
D0,DC/OO/Not First Flight,DHN,5.1,,DC,OO,,Not First Flight,DHN,53.52,38,71,56.2,5.00%,0.00023092583026951475,39.9,71,Cascaded,2027,39.9,71
D0,DC/OO/Not First Flight,DLH,5.1,,DC,OO,,Not First Flight,DLH,68.2,429,629,71.61,5.00%,0.0026070310838321536,450.45,629,Cascaded,2027,450.45,629
D0,DC/OO/Not First Flight,DSM,5.1,,DC,OO,,Not First Flight,DSM,59.62,31,52,62.6,5.00%,0.00018838686153565678,32.55,52,Cascaded,2027,32.55,52
D0,DC/OO/Not First Flight,DTW,5.1,,DC,OO,,Not First Flight,DTW,63.64,15802,24832,66.82,5.00%,0.09602868341891768,16592.1,24832,Cascaded,2027,16592.1,24832
D0,DC/OO/Not First Flight,ECP,5.1,,DC,OO,,Not First Flight,ECP,66.88,208,311,70.23,5.00%,0.0012640150709489228,218.4,311,Cascaded,2027,218.4,311
D0,DC/OO/Not First Flight,EGE,5.1,,DC,OO,,Not First Flight,EGE,57.36,74,129,60.23,5.00%,0.00044969766947221295,77.7,129,Cascaded,2027,77.7,129
D0,DC/OO/Not First Flight,EKO,5.1,,DC,OO,,Not First Flight,EKO,89.3,192,215,93.77,5.00%,0.0011667831424143904,201.6,215,Cascaded,2027,201.6,215
D0,DC/OO/Not First Flight,ELH,5.1,,DC,OO,,Not First Flight,ELH,38.46,5,13,40.38,5.00%,3.0384977667041416e-05,5.25,13,Cascaded,2027,5.25,13
D0,DC/OO/Not First Flight,ELM,5.1,,DC,OO,,Not First Flight,ELM,68.85,378,549,72.3,5.00%,0.002297104311628331,396.9,549,Cascaded,2027,396.9,549
D0,DC/OO/Not First Flight,ESC,5.1,,DC,OO,,Not First Flight,ESC,76.78,205,267,80.62,5.00%,0.001245784084348698,215.25,267,Cascaded,2027,215.25,267
D0,DC/OO/Not First Flight,EUG,5.1,,DC,OO,,Not First Flight,EUG,83.19,886,1065,87.35,5.00%,0.0053842180425997385,930.3,1065,Cascaded,2027,930.3,1065
D0,DC/OO/Not First Flight,EVV,5.1,,DC,OO,,Not First Flight,EVV,64.71,11,17,67.94,5.00%,6.684695086749111e-05,11.55,17,Cascaded,2027,11.55,17
D0,DC/OO/Not First Flight,EWR,5.1,,DC,OO,,Not First Flight,EWR,66.67,6,9,70.0,5.00%,3.64619732004497e-05,6.3,9,Cascaded,2027,6.3,9
D0,DC/OO/Not First Flight,FAR,5.1,,DC,OO,,Not First Flight,FAR,74.03,459,620,77.73,5.00%,0.002789340949834402,481.95,620,Cascaded,2027,481.95,620
D0,DC/OO/Not First Flight,FAT,5.1,,DC,OO,,Not First Flight,FAT,85.64,859,1003,89.93,5.00%,0.005220139163197715,901.95,1003,Cascaded,2027,901.95,1003
D0,DC/OO/Not First Flight,FAY,5.1,,DC,OO,,Not First Flight,FAY,65.96,31,47,69.26,5.00%,0.00018838686153565678,32.55,47,Cascaded,2027,32.55,47
D0,DC/OO/Not First Flight,FCA,5.1,,DC,OO,,Not First Flight,FCA,81.55,632,775,85.63,5.00%,0.003840661177114035,663.6,775,Cascaded,2027,663.6,775
D0,DC/OO/Not First Flight,FSD,5.1,,DC,OO,,Not First Flight,FSD,69.74,500,717,73.22,5.00%,0.0030384977667041414,525.0,717,Cascaded,2027,525.0,717
D0,DC/OO/Not First Flight,FWA,5.1,,DC,OO,,Not First Flight,FWA,61.16,496,811,64.22,5.00%,0.0030141897845705084,520.8,811,Cascaded,2027,520.8,811
D0,DC/OO/Not First Flight,GEG,5.1,,DC,OO,,Not First Flight,GEG,83.74,2400,2866,87.93,5.00%,0.014584789280179878,2520.0,2866,Cascaded,2027,2520.0,2866
D0,DC/OO/Not First Flight,GFK,5.1,,DC,OO,,Not First Flight,GFK,73.54,492,669,77.22,5.00%,0.0029898818024368754,516.6,669,Cascaded,2027,516.6,669
D0,DC/OO/Not First Flight,GJT,5.1,,DC,OO,,Not First Flight,GJT,80.09,177,221,84.1,5.00%,0.0010756282094132662,185.85,221,Cascaded,2027,185.85,221
D0,DC/OO/Not First Flight,GRB,5.1,,DC,OO,,Not First Flight,GRB,65.86,575,873,69.16,5.00%,0.0034942724317097626,603.75,873,Cascaded,2027,603.75,873
D0,DC/OO/Not First Flight,GRR,5.1,,DC,OO,,Not First Flight,GRR,66.98,1199,1790,70.33,5.00%,0.007286317644556531,1258.95,1790,Cascaded,2027,1258.95,1790
D0,DC/OO/Not First Flight,GSO,5.1,,DC,OO,,Not First Flight,GSO,58.61,160,273,61.54,5.00%,0.0009723192853453253,168.0,273,Cascaded,2027,168.0,273
D0,DC/OO/Not First Flight,GSP,5.1,,DC,OO,,Not First Flight,GSP,57.14,140,245,60.0,5.00%,0.0008507793746771596,147.0,245,Cascaded,2027,147.0,245
D0,DC/OO/Not First Flight,GTF,5.1,,DC,OO,,Not First Flight,GTF,83.62,587,702,87.8,5.00%,0.003567196378110662,616.35,702,Cascaded,2027,616.35,702
D0,DC/OO/Not First Flight,HIB,5.1,,DC,OO,,Not First Flight,HIB,82.47,508,616,86.59,5.00%,0.003087113730971408,533.4,616,Cascaded,2027,533.4,616
D0,DC/OO/Not First Flight,HLN,5.1,,DC,OO,,Not First Flight,HLN,93.06,335,360,97.71,5.00%,0.0020357935036917746,351.75,360,Cascaded,2027,351.75,360
D0,DC/OO/Not First Flight,HPN,5.1,,DC,OO,,Not First Flight,HPN,70.37,76,108,73.89,5.00%,0.0004618516605390295,79.8,108,Cascaded,2027,79.8,108
D0,DC/OO/Not First Flight,HRL,5.1,,DC,OO,,Not First Flight,HRL,100.0,7,7,105.0,5.00%,4.253896873385798e-05,7.35,7,Cascaded,2027,7.35,7
D0,DC/OO/Not First Flight,HSV,5.1,,DC,OO,,Not First Flight,HSV,68.75,44,64,72.19,5.00%,0.00026738780346996445,46.2,64,Cascaded,2027,46.2,64
D0,DC/OO/Not First Flight,IAD,5.1,,DC,OO,,Not First Flight,IAD,60.8,636,1046,63.84,5.00%,0.003864969159247668,667.8,1046,Cascaded,2027,667.8,1046
