KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/OO/3/Not First Flight/D/Delta,GRB,8.0,sys,DC,OO,3,Not First Flight,D,Delta,GRB,,52.94,45,85,55.59,5.00%,0.005941378399788751,47.25,85,Cascaded,2027,47.25,85
D0,sys/DC/OO/3/Not First Flight/D/Delta,GRR,8.0,sys,DC,OO,3,Not First Flight,D,Delta,GRR,,53.89,104,193,56.58,5.00%,0.013731185635067335,109.2,193,Cascaded,2027,109.2,193
D0,sys/DC/OO/3/Not First Flight/D/Delta,GSO,8.0,sys,DC,OO,3,Not First Flight,D,Delta,GSO,,58.06,18,31,60.97,5.00%,0.0023765513599155004,18.9,31,Cascaded,2027,18.9,31
D0,sys/DC/OO/3/Not First Flight/D/Delta,GSP,8.0,sys,DC,OO,3,Not First Flight,D,Delta,GSP,,66.67,4,6,70.0,5.00%,0.0005281225244256667,4.2,6,Cascaded,2027,4.2,6
D0,sys/DC/OO/3/Not First Flight/D/Delta,HSV,8.0,sys,DC,OO,3,Not First Flight,D,Delta,HSV,,66.67,2,3,70.0,5.00%,0.0002640612622128334,2.1,3,Cascaded,2027,2.1,3
D0,sys/DC/OO/3/Not First Flight/D/Delta,IAD,8.0,sys,DC,OO,3,Not First Flight,D,Delta,IAD,,55.17,48,87,57.93,5.00%,0.006337470293108001,50.4,87,Cascaded,2027,50.4,87
D0,sys/DC/OO/3/Not First Flight/D/Delta,IAH,8.0,sys,DC,OO,3,Not First Flight,D,Delta,IAH,,53.85,7,13,56.54,5.00%,0.0009242144177449168,7.35,13,Cascaded,2027,7.35,13
D0,sys/DC/OO/3/Not First Flight/D/Delta,IND,8.0,sys,DC,OO,3,Not First Flight,D,Delta,IND,,64.65,64,99,67.88,5.00%,0.008449960390810668,67.2,99,Cascaded,2027,67.2,99
D0,sys/DC/OO/3/Not First Flight/D/Delta,JAX,8.0,sys,DC,OO,3,Not First Flight,D,Delta,JAX,,65.52,19,29,68.79,5.00%,0.002508581991021917,19.95,29,Cascaded,2027,19.95,29
D0,sys/DC/OO/3/Not First Flight/D/Delta,LAS,8.0,sys,DC,OO,3,Not First Flight,D,Delta,LAS,,95.51,85,89,100.28,5.00%,0.011222603644045419,89.25,89,Cascaded,2027,89.25,89
D0,sys/DC/OO/3/Not First Flight/D/Delta,LAX,8.0,sys,DC,OO,3,Not First Flight,D,Delta,LAX,,73.42,757,1031,77.1,5.00%,0.09994718774755744,794.85,1031,Cascaded,2027,794.85,1031
D0,sys/DC/OO/3/Not First Flight/D/Delta,LEX,8.0,sys,DC,OO,3,Not First Flight,D,Delta,LEX,,60.61,20,33,63.64,5.00%,0.0026406126221283337,21.0,33,Cascaded,2027,21.0,33
D0,sys/DC/OO/3/Not First Flight/D/Delta,LIT,8.0,sys,DC,OO,3,Not First Flight,D,Delta,LIT,,82.76,24,29,86.9,5.00%,0.0031687351465540005,25.2,29,Cascaded,2027,25.2,29
D0,sys/DC/OO/3/Not First Flight/D/Delta,MCI,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MCI,,61.25,49,80,64.31,5.00%,0.006469500924214418,51.45,80,Cascaded,2027,51.449999999999996,80
D0,sys/DC/OO/3/Not First Flight/D/Delta,MDW,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MDW,,56.18,50,89,58.99,5.00%,0.006601531555320834,52.5,89,Cascaded,2027,52.5,89
D0,sys/DC/OO/3/Not First Flight/D/Delta,MEM,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MEM,,52.33,45,86,54.94,5.00%,0.005941378399788751,47.25,86,Cascaded,2027,47.25,86
D0,sys/DC/OO/3/Not First Flight/D/Delta,MKE,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MKE,,44.93,62,138,47.17,5.00%,0.008185899128597835,65.1,138,Cascaded,2027,65.1,138
D0,sys/DC/OO/3/Not First Flight/D/Delta,MOB,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MOB,,77.78,28,36,81.67,5.00%,0.0036968576709796672,29.4,36,Cascaded,2027,29.4,36
D0,sys/DC/OO/3/Not First Flight/D/Delta,MSN,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MSN,,73.47,36,49,77.14,5.00%,0.004753102719831001,37.8,49,Cascaded,2027,37.8,49
D0,sys/DC/OO/3/Not First Flight/D/Delta,MSP,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MSP,,69.42,193,278,72.9,5.00%,0.02548191180353842,202.65,278,Cascaded,2027,202.65,278
D0,sys/DC/OO/3/Not First Flight/D/Delta,MSY,8.0,sys,DC,OO,3,Not First Flight,D,Delta,MSY,,51.61,16,31,54.19,5.00%,0.002112490097702667,16.8,31,Cascaded,2027,16.8,31
D0,sys/DC/OO/3/Not First Flight/D/Delta,OAK,8.0,sys,DC,OO,3,Not First Flight,D,Delta,OAK,,78.69,48,61,82.62,5.00%,0.006337470293108001,50.4,61,Cascaded,2027,50.4,61
D0,sys/DC/OO/3/Not First Flight/D/Delta,OKC,8.0,sys,DC,OO,3,Not First Flight,D,Delta,OKC,,90.62,29,32,95.16,5.00%,0.003828888302086084,30.45,32,Cascaded,2027,30.45,32
D0,sys/DC/OO/3/Not First Flight/D/Delta,ONT,8.0,sys,DC,OO,3,Not First Flight,D,Delta,ONT,,87.18,68,78,91.54,5.00%,0.008978082915236335,71.4,78,Cascaded,2027,71.39999999999999,78
D0,sys/DC/OO/3/Not First Flight/D/Delta,ORD,8.0,sys,DC,OO,3,Not First Flight,D,Delta,ORD,,29.87,46,154,31.36,5.00%,0.006073409030895168,48.3,154,Cascaded,2027,48.3,154
D0,sys/DC/OO/3/Not First Flight/D/Delta,ORF,8.0,sys,DC,OO,3,Not First Flight,D,Delta,ORF,,44.44,20,45,46.67,5.00%,0.0026406126221283337,21.0,45,Cascaded,2027,21.0,45
D0,sys/DC/OO/3/Not First Flight/D/Delta,PDX,8.0,sys,DC,OO,3,Not First Flight,D,Delta,PDX,,71.33,107,150,74.9,5.00%,0.014127277528386585,112.35,150,Cascaded,2027,112.35,150
D0,sys/DC/OO/3/Not First Flight/D/Delta,PHL,8.0,sys,DC,OO,3,Not First Flight,D,Delta,PHL,,47.06,8,17,49.41,5.00%,0.0010562450488513335,8.4,17,Cascaded,2027,8.4,17
D0,sys/DC/OO/3/Not First Flight/D/Delta,PHX,8.0,sys,DC,OO,3,Not First Flight,D,Delta,PHX,,57.5,69,120,60.38,5.00%,0.009110113546342752,72.45,120,Cascaded,2027,72.45,120
D0,sys/DC/OO/3/Not First Flight/D/Delta,PIT,8.0,sys,DC,OO,3,Not First Flight,D,Delta,PIT,,50.75,34,67,53.28,5.00%,0.004489041457618167,35.7,67,Cascaded,2027,35.699999999999996,67
D0,sys/DC/OO/3/Not First Flight/D/Delta,PVD,8.0,sys,DC,OO,3,Not First Flight,D,Delta,PVD,,47.22,17,36,49.58,5.00%,0.0022445207288090837,17.85,36,Cascaded,2027,17.849999999999998,36
D0,sys/DC/OO/3/Not First Flight/D/Delta,RIC,8.0,sys,DC,OO,3,Not First Flight,D,Delta,RIC,,66.67,4,6,70.0,5.00%,0.0005281225244256667,4.2,6,Cascaded,2027,4.2,6
D0,sys/DC/OO/3/Not First Flight/D/Delta,SAN,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SAN,,69.57,64,92,73.04,5.00%,0.008449960390810668,67.2,92,Cascaded,2027,67.2,92
D0,sys/DC/OO/3/Not First Flight/D/Delta,SDF,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SDF,,59.65,68,114,62.63,5.00%,0.008978082915236335,71.4,114,Cascaded,2027,71.39999999999999,114
D0,sys/DC/OO/3/Not First Flight/D/Delta,SEA,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SEA,,75.31,1147,1523,79.08,5.00%,0.15143913387905994,1204.35,1523,Cascaded,2027,1204.35,1523
D0,sys/DC/OO/3/Not First Flight/D/Delta,SFO,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SFO,,79.22,61,77,83.18,5.00%,0.008053868497491418,64.05,77,Cascaded,2027,64.05,77
D0,sys/DC/OO/3/Not First Flight/D/Delta,SJC,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SJC,,83.74,170,203,87.93,5.00%,0.022445207288090838,178.5,203,Cascaded,2027,178.5,203
D0,sys/DC/OO/3/Not First Flight/D/Delta,SLC,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SLC,,84.13,1999,2376,88.34,5.00%,0.263929231581727,2098.95,2376,Cascaded,2027,2098.95,2376
D0,sys/DC/OO/3/Not First Flight/D/Delta,SMF,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SMF,,76.63,200,261,80.46,5.00%,0.026406126221283337,210.0,261,Cascaded,2027,210.0,261
D0,sys/DC/OO/3/Not First Flight/D/Delta,SNA,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SNA,,88.24,60,68,92.65,5.00%,0.007921837866385001,63.0,68,Cascaded,2027,63.0,68
D0,sys/DC/OO/3/Not First Flight/D/Delta,STL,8.0,sys,DC,OO,3,Not First Flight,D,Delta,STL,,58.87,73,124,61.81,5.00%,0.009638236070768419,76.65,124,Cascaded,2027,76.65,124
D0,sys/DC/OO/3/Not First Flight/D/Delta,SYR,8.0,sys,DC,OO,3,Not First Flight,D,Delta,SYR,,71.43,5,7,75.0,5.00%,0.0006601531555320834,5.25,7,Cascaded,2027,5.25,7
D0,sys/DC/OO/3/Not First Flight/D/Delta,TUS,8.0,sys,DC,OO,3,Not First Flight,D,Delta,TUS,,78.86,97,123,82.8,5.00%,0.012806971217322419,101.85,123,Cascaded,2027,101.85,123
D0,sys/DC/OO/3/Not First Flight/D/GAT,BUR,8.0,sys,DC,OO,3,Not First Flight,D,GAT,BUR,,94.92,56,59,99.66,5.00%,1.0,58.8,59,Cascaded,2027,58.8,59
D0,sys/DC/OO/3/Not First Flight/D/Menzies Aviation,EGE,8.0,sys,DC,OO,3,Not First Flight,D,Menzies Aviation,EGE,,54.55,18,33,57.27,5.00%,0.1565217391304348,18.9,33,Cascaded,2027,18.9,33
D0,sys/DC/OO/3/Not First Flight/D/Menzies Aviation,PSC,8.0,sys,DC,OO,3,Not First Flight,D,Menzies Aviation,PSC,,76.38,97,127,80.2,5.00%,0.8434782608695652,101.85,127,Cascaded,2027,101.85,127
D0,sys/DC/OO/3/Not First Flight/D/PrimeFlight,MFE,8.0,sys,DC,OO,3,Not First Flight,D,PrimeFlight,MFE,,85.25,52,61,89.51,5.00%,1.0,54.6,61,Cascaded,2027,54.599999999999994,61
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,ASE,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,ASE,,60.92,53,87,63.97,5.00%,0.08952702702702703,55.65,87,Cascaded,2027,55.64999999999999,87
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,BTM,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,BTM,,100.0,31,31,105.0,5.00%,0.052364864864864864,32.55,31,Cascaded,2027,32.55,31
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,CDC,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,CDC,,94.34,50,53,99.06,5.00%,0.08445945945945946,52.5,53,Cascaded,2027,52.49999999999999,53
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,EKO,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,EKO,,94.44,17,18,99.17,5.00%,0.028716216216216218,17.85,18,Cascaded,2027,17.849999999999998,18
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,GJT,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,GJT,,100.0,17,17,105.0,5.00%,0.028716216216216218,17.85,17,Cascaded,2027,17.849999999999998,17
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,HIB,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,HIB,,88.24,45,51,92.65,5.00%,0.07601351351351351,47.25,51,Cascaded,2027,47.24999999999999,51
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,HLN,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,HLN,,90.32,28,31,94.84,5.00%,0.0472972972972973,29.4,31,Cascaded,2027,29.399999999999995,31
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,IDA,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,IDA,,81.97,50,61,86.07,5.00%,0.08445945945945946,52.5,61,Cascaded,2027,52.49999999999999,61
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,LWS,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,LWS,,74.19,23,31,77.9,5.00%,0.03885135135135135,24.15,31,Cascaded,2027,24.149999999999995,31
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,MQT,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,MQT,,52.63,10,19,55.26,5.00%,0.016891891891891893,10.5,19,Cascaded,2027,10.499999999999998,19
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,PIH,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,PIH,,90.32,28,31,94.84,5.00%,0.0472972972972973,29.4,31,Cascaded,2027,29.399999999999995,31
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,SGU,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,SGU,,90.0,81,90,94.5,5.00%,0.13682432432432431,85.05,90,Cascaded,2027,85.04999999999998,90
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,SUN,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,SUN,,88.46,69,78,92.88,5.00%,0.11655405405405406,72.45,78,Cascaded,2027,72.44999999999999,78
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,TWF,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,TWF,,100.0,55,55,105.0,5.00%,0.0929054054054054,57.75,55,Cascaded,2027,57.74999999999999,55
D0,sys/DC/OO/3/Not First Flight/D/SkyWest,XWA,8.0,sys,DC,OO,3,Not First Flight,D,SkyWest,XWA,,59.32,35,59,62.29,5.00%,0.05912162162162162,36.75,59,Cascaded,2027,36.74999999999999,59
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ABR,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ABR,,77.42,24,31,81.29,5.00%,0.005671077504725898,25.2,31,Cascaded,2027,25.199999999999996,31
D0,sys/DC/OO/3/Not First Flight/D/Unifi,APN,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,APN,,68.29,28,41,71.71,5.00%,0.006616257088846881,29.4,41,Cascaded,2027,29.399999999999995,41
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ATW,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ATW,,49.11,55,112,51.56,5.00%,0.012996219281663515,57.75,112,Cascaded,2027,57.74999999999999,112
D0,sys/DC/OO/3/Not First Flight/D/Unifi,AZO,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,AZO,,47.54,29,61,49.92,5.00%,0.006852551984877127,30.45,61,Cascaded,2027,30.449999999999996,61
D0,sys/DC/OO/3/Not First Flight/D/Unifi,BIL,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,BIL,,78.33,47,60,82.25,5.00%,0.01110586011342155,49.35,60,Cascaded,2027,49.349999999999994,60
D0,sys/DC/OO/3/Not First Flight/D/Unifi,BIS,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,BIS,,52.17,12,23,54.78,5.00%,0.002835538752362949,12.6,23,Cascaded,2027,12.599999999999998,23
D0,sys/DC/OO/3/Not First Flight/D/Unifi,BJI,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,BJI,,81.82,27,33,85.91,5.00%,0.006379962192816635,28.35,33,Cascaded,2027,28.349999999999998,33
D0,sys/DC/OO/3/Not First Flight/D/Unifi,BRD,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,BRD,,93.1,27,29,97.76,5.00%,0.006379962192816635,28.35,29,Cascaded,2027,28.349999999999998,29
D0,sys/DC/OO/3/Not First Flight/D/Unifi,BTV,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,BTV,,61.76,21,34,64.85,5.00%,0.00496219281663516,22.05,34,Cascaded,2027,22.049999999999997,34
D0,sys/DC/OO/3/Not First Flight/D/Unifi,BUF,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,BUF,,67.09,53,79,70.44,5.00%,0.012523629489603024,55.65,79,Cascaded,2027,55.64999999999999,79
D0,sys/DC/OO/3/Not First Flight/D/Unifi,CID,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,CID,,62.5,35,56,65.62,5.00%,0.0082703213610586,36.75,56,Cascaded,2027,36.74999999999999,56
D0,sys/DC/OO/3/Not First Flight/D/Unifi,CIU,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,CIU,,64.29,18,28,67.5,5.00%,0.004253308128544423,18.9,28,Cascaded,2027,18.9,28
D0,sys/DC/OO/3/Not First Flight/D/Unifi,CRW,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,CRW,,71.43,5,7,75.0,5.00%,0.0011814744801512287,5.25,7,Cascaded,2027,5.249999999999999,7
D0,sys/DC/OO/3/Not First Flight/D/Unifi,DLH,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,DLH,,56.41,22,39,59.23,5.00%,0.005198487712665407,23.1,39,Cascaded,2027,23.099999999999998,39
D0,sys/DC/OO/3/Not First Flight/D/Unifi,DTW,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,DTW,,53.91,882,1636,56.61,5.00%,0.20841209829867674,926.1,1636,Cascaded,2027,926.0999999999999,1636
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ECP,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ECP,,64.0,16,25,67.2,5.00%,0.003780718336483932,16.8,25,Cascaded,2027,16.799999999999997,25
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ELM,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ELM,,62.16,23,37,65.27,5.00%,0.005434782608695652,24.15,37,Cascaded,2027,24.15,37
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ESC,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ESC,,78.95,15,19,82.89,5.00%,0.003544423440453686,15.75,19,Cascaded,2027,15.749999999999998,19
D0,sys/DC/OO/3/Not First Flight/D/Unifi,EUG,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,EUG,,81.91,77,94,86.01,5.00%,0.018194706994328923,80.85,94,Cascaded,2027,80.85,94
D0,sys/DC/OO/3/Not First Flight/D/Unifi,FAR,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,FAR,,68.63,35,51,72.06,5.00%,0.0082703213610586,36.75,51,Cascaded,2027,36.74999999999999,51
D0,sys/DC/OO/3/Not First Flight/D/Unifi,FAT,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,FAT,,81.61,71,87,85.69,5.00%,0.01677693761814745,74.55,87,Cascaded,2027,74.55,87
D0,sys/DC/OO/3/Not First Flight/D/Unifi,FCA,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,FCA,,81.03,47,58,85.09,5.00%,0.01110586011342155,49.35,58,Cascaded,2027,49.349999999999994,58
D0,sys/DC/OO/3/Not First Flight/D/Unifi,FSD,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,FSD,,70.0,56,80,73.5,5.00%,0.013232514177693762,58.8,80,Cascaded,2027,58.79999999999999,80
D0,sys/DC/OO/3/Not First Flight/D/Unifi,FWA,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,FWA,,52.94,18,34,55.59,5.00%,0.004253308128544423,18.9,34,Cascaded,2027,18.9,34
D0,sys/DC/OO/3/Not First Flight/D/Unifi,GEG,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,GEG,,84.86,185,218,89.11,5.00%,0.043714555765595464,194.25,218,Cascaded,2027,194.24999999999997,218
D0,sys/DC/OO/3/Not First Flight/D/Unifi,GFK,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,GFK,,64.06,41,64,67.27,5.00%,0.009688090737240076,43.05,64,Cascaded,2027,43.05,64
D0,sys/DC/OO/3/Not First Flight/D/Unifi,GTF,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,GTF,,77.97,46,59,81.86,5.00%,0.010869565217391304,48.3,59,Cascaded,2027,48.3,59
D0,sys/DC/OO/3/Not First Flight/D/Unifi,HPN,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,HPN,,83.33,5,6,87.5,5.00%,0.0011814744801512287,5.25,6,Cascaded,2027,5.249999999999999,6
D0,sys/DC/OO/3/Not First Flight/D/Unifi,IMT,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,IMT,,64.15,34,53,67.36,5.00%,0.008034026465028356,35.7,53,Cascaded,2027,35.699999999999996,53
D0,sys/DC/OO/3/Not First Flight/D/Unifi,INL,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,INL,,90.0,45,50,94.5,5.00%,0.010633270321361058,47.25,50,Cascaded,2027,47.24999999999999,50
D0,sys/DC/OO/3/Not First Flight/D/Unifi,JAC,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,JAC,,58.62,17,29,61.55,5.00%,0.004017013232514178,17.85,29,Cascaded,2027,17.849999999999998,29
D0,sys/DC/OO/3/Not First Flight/D/Unifi,LAN,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,LAN,,46.15,30,65,48.46,5.00%,0.007088846880907372,31.5,65,Cascaded,2027,31.499999999999996,65
D0,sys/DC/OO/3/Not First Flight/D/Unifi,LGB,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,LGB,,90.32,28,31,94.84,5.00%,0.006616257088846881,29.4,31,Cascaded,2027,29.399999999999995,31
D0,sys/DC/OO/3/Not First Flight/D/Unifi,MBS,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,MBS,,46.67,7,15,49.0,5.00%,0.0016540642722117202,7.35,15,Cascaded,2027,7.349999999999999,15
D0,sys/DC/OO/3/Not First Flight/D/Unifi,MFR,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,MFR,,84.95,79,93,89.19,5.00%,0.018667296786389415,82.95,93,Cascaded,2027,82.94999999999999,93
D0,sys/DC/OO/3/Not First Flight/D/Unifi,MOT,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,MOT,,54.69,35,64,57.42,5.00%,0.0082703213610586,36.75,64,Cascaded,2027,36.74999999999999,64
D0,sys/DC/OO/3/Not First Flight/D/Unifi,MSO,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,MSO,,76.67,23,30,80.5,5.00%,0.005434782608695652,24.15,30,Cascaded,2027,24.15,30
D0,sys/DC/OO/3/Not First Flight/D/Unifi,MSP,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,MSP,,62.35,1310,2101,65.47,5.00%,0.30954631379962194,1375.5,2101,Cascaded,2027,1375.4999999999998,2101
D0,sys/DC/OO/3/Not First Flight/D/Unifi,OAJ,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,OAJ,,59.09,52,88,62.05,5.00%,0.012287334593572778,54.6,88,Cascaded,2027,54.599999999999994,88
D0,sys/DC/OO/3/Not First Flight/D/Unifi,OMA,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,OMA,,58.67,88,150,61.6,5.00%,0.020793950850661626,92.4,150,Cascaded,2027,92.39999999999999,150
D0,sys/DC/OO/3/Not First Flight/D/Unifi,PLN,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,PLN,,58.14,25,43,61.05,5.00%,0.005907372400756144,26.25,43,Cascaded,2027,26.249999999999996,43
D0,sys/DC/OO/3/Not First Flight/D/Unifi,PSP,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,PSP,,67.69,44,65,71.08,5.00%,0.010396975425330813,46.2,65,Cascaded,2027,46.199999999999996,65
D0,sys/DC/OO/3/Not First Flight/D/Unifi,PWM,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,PWM,,60.42,29,48,63.44,5.00%,0.006852551984877127,30.45,48,Cascaded,2027,30.449999999999996,48
D0,sys/DC/OO/3/Not First Flight/D/Unifi,RAP,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,RAP,,73.53,25,34,77.21,5.00%,0.005907372400756144,26.25,34,Cascaded,2027,26.249999999999996,34
D0,sys/DC/OO/3/Not First Flight/D/Unifi,RDM,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,RDM,,75.53,71,94,79.31,5.00%,0.01677693761814745,74.55,94,Cascaded,2027,74.55,94
D0,sys/DC/OO/3/Not First Flight/D/Unifi,RHI,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,RHI,,75.0,24,32,78.75,5.00%,0.005671077504725898,25.2,32,Cascaded,2027,25.199999999999996,32
D0,sys/DC/OO/3/Not First Flight/D/Unifi,RNO,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,RNO,,80.0,100,125,84.0,5.00%,0.023629489603024575,105.0,125,Cascaded,2027,104.99999999999999,125
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ROA,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ROA,,37.5,9,24,39.38,5.00%,0.0021266540642722116,9.45,24,Cascaded,2027,9.45,24
D0,sys/DC/OO/3/Not First Flight/D/Unifi,ROC,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,ROC,,63.33,19,30,66.5,5.00%,0.0044896030245746696,19.95,30,Cascaded,2027,19.95,30
D0,sys/DC/OO/3/Not First Flight/D/Unifi,RST,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,RST,,60.0,15,25,63.0,5.00%,0.003544423440453686,15.75,25,Cascaded,2027,15.749999999999998,25
D0,sys/DC/OO/3/Not First Flight/D/Unifi,SBA,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,SBA,,73.77,45,61,77.46,5.00%,0.010633270321361058,47.25,61,Cascaded,2027,47.24999999999999,61
D0,sys/DC/OO/3/Not First Flight/D/Unifi,SBN,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,SBN,,47.87,45,94,50.27,5.00%,0.010633270321361058,47.25,94,Cascaded,2027,47.24999999999999,94
D0,sys/DC/OO/3/Not First Flight/D/Unifi,SHV,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,SHV,,66.67,44,66,70.0,5.00%,0.010396975425330813,46.2,66,Cascaded,2027,46.199999999999996,66
D0,sys/DC/OO/3/Not First Flight/D/Unifi,TRI,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,TRI,,57.14,4,7,60.0,5.00%,0.000945179584120983,4.2,7,Cascaded,2027,4.199999999999999,7
D0,sys/DC/OO/3/Not First Flight/D/Unifi,TUL,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,TUL,,100.0,1,1,105.0,5.00%,0.00023629489603024575,1.05,1,Cascaded,2027,1.0499999999999998,1
D0,sys/DC/OO/3/Not First Flight/D/Unifi,TVC,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,TVC,,44.9,22,49,47.14,5.00%,0.005198487712665407,23.1,49,Cascaded,2027,23.099999999999998,49
D0,sys/DC/OO/3/Not First Flight/D/Unifi,XNA,8.0,sys,DC,OO,3,Not First Flight,D,Unifi,XNA,,56.76,42,74,59.59,5.00%,0.00992438563327032,44.1,74,Cascaded,2027,44.099999999999994,74
D0,sys/DC/OO/3/Not First Flight/I/Delta,AUS,8.0,sys,DC,OO,3,Not First Flight,I,Delta,AUS,,20.0,1,5,21.0,5.00%,0.002617801047120419,1.05,5,Cascaded,2027,1.0499999999999998,5
