KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,KPI_Num,KPI_Den,Split,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/YX/8/First Flight/D,Unifi,7.0,sys,DC,YX,8,First Flight,D,Unifi,,,93.1,27,29,97.76,5.00%,0.018483110261312937,28,29,False,Cascaded,2027,28,29
D0,sys/DC/YX/8/First Flight/D/Delta,BNA,8.0,sys,DC,YX,8,First Flight,D,Delta,BNA,,92.5,37,40,97.12,5.00%,0.025974025974025976,39,40,False,Cascaded,2027,38,40
D0,sys/DC/YX/8/First Flight/D/Delta,BOS,8.0,sys,DC,YX,8,First Flight,D,Delta,BOS,,91.29,220,241,95.85,5.00%,0.1564935064935065,231,241,False,Cascaded,2027,231,241
D0,sys/DC/YX/8/First Flight/D/Delta,BWI,8.0,sys,DC,YX,8,First Flight,D,Delta,BWI,,87.1,27,31,91.45,5.00%,0.02012987012987013,28,31,False,Cascaded,2027,28,31
D0,sys/DC/YX/8/First Flight/D/Delta,CHS,8.0,sys,DC,YX,8,First Flight,D,Delta,CHS,,76.92,20,26,80.77,5.00%,0.016883116883116882,21,26,False,Cascaded,2027,21,26
D0,sys/DC/YX/8/First Flight/D/Delta,CLE,8.0,sys,DC,YX,8,First Flight,D,Delta,CLE,,90.32,28,31,94.84,5.00%,0.02012987012987013,29,31,False,Cascaded,2027,29,31
D0,sys/DC/YX/8/First Flight/D/Delta,CLT,8.0,sys,DC,YX,8,First Flight,D,Delta,CLT,,90.32,28,31,94.84,5.00%,0.02012987012987013,29,31,False,Cascaded,2027,29,31
D0,sys/DC/YX/8/First Flight/D/Delta,CMH,8.0,sys,DC,YX,8,First Flight,D,Delta,CMH,,86.52,154,178,90.84,5.00%,0.11558441558441558,162,178,False,Cascaded,2027,161,178
D0,sys/DC/YX/8/First Flight/D/Delta,CVG,8.0,sys,DC,YX,8,First Flight,D,Delta,CVG,,80.65,25,31,84.68,5.00%,0.02012987012987013,26,31,False,Cascaded,2027,26,31
D0,sys/DC/YX/8/First Flight/D/Delta,DCA,8.0,sys,DC,YX,8,First Flight,D,Delta,DCA,,93.22,110,118,97.88,5.00%,0.07662337662337662,116,118,False,Cascaded,2027,115,118
D0,sys/DC/YX/8/First Flight/D/Delta,DTW,8.0,sys,DC,YX,8,First Flight,D,Delta,DTW,,100.0,1,1,105.0,5.00%,0.0006493506493506494,1,1,False,Cascaded,2027,1,1
D0,sys/DC/YX/8/First Flight/D/Delta,GRR,8.0,sys,DC,YX,8,First Flight,D,Delta,GRR,,92.86,26,28,97.5,5.00%,0.01818181818181818,27,28,False,Cascaded,2027,27,28
D0,sys/DC/YX/8/First Flight/D/Delta,GSO,8.0,sys,DC,YX,8,First Flight,D,Delta,GSO,,73.33,22,30,77.0,5.00%,0.01948051948051948,23,30,False,Cascaded,2027,23,30
D0,sys/DC/YX/8/First Flight/D/Delta,IND,8.0,sys,DC,YX,8,First Flight,D,Delta,IND,,87.64,78,89,92.02,5.00%,0.05779220779220779,82,89,False,Cascaded,2027,81,89
D0,sys/DC/YX/8/First Flight/D/Delta,JAX,8.0,sys,DC,YX,8,First Flight,D,Delta,JAX,,93.55,29,31,98.23,5.00%,0.02012987012987013,30,31,False,Cascaded,2027,30,31
D0,sys/DC/YX/8/First Flight/D/Delta,JFK,8.0,sys,DC,YX,8,First Flight,D,Delta,JFK,,93.94,31,33,98.64,5.00%,0.02142857142857143,33,33,False,Cascaded,2027,32,33
D0,sys/DC/YX/8/First Flight/D/Delta,LEX,8.0,sys,DC,YX,8,First Flight,D,Delta,LEX,,96.15,25,26,100.96,5.00%,0.016883116883116882,26,26,False,Cascaded,2027,26,26
D0,sys/DC/YX/8/First Flight/D/Delta,LGA,8.0,sys,DC,YX,8,First Flight,D,Delta,LGA,,83.52,76,91,87.69,5.00%,0.05909090909090909,80,91,False,Cascaded,2027,79,91
D0,sys/DC/YX/8/First Flight/D/Delta,MCO,8.0,sys,DC,YX,8,First Flight,D,Delta,MCO,,87.1,27,31,91.45,5.00%,0.02012987012987013,28,31,False,Cascaded,2027,28,31
D0,sys/DC/YX/8/First Flight/D/Delta,MEM,8.0,sys,DC,YX,8,First Flight,D,Delta,MEM,,90.0,27,30,94.5,5.00%,0.01948051948051948,28,30,False,Cascaded,2027,28,30
D0,sys/DC/YX/8/First Flight/D/Delta,MKE,8.0,sys,DC,YX,8,First Flight,D,Delta,MKE,,86.67,26,30,91.0,5.00%,0.01948051948051948,27,30,False,Cascaded,2027,27,30
D0,sys/DC/YX/8/First Flight/D/Delta,MSN,8.0,sys,DC,YX,8,First Flight,D,Delta,MSN,,93.33,28,30,98.0,5.00%,0.01948051948051948,29,30,False,Cascaded,2027,29,30
D0,sys/DC/YX/8/First Flight/D/Delta,ORD,8.0,sys,DC,YX,8,First Flight,D,Delta,ORD,,76.67,23,30,80.5,5.00%,0.01948051948051948,24,30,False,Cascaded,2027,24,30
D0,sys/DC/YX/8/First Flight/D/Delta,ORF,8.0,sys,DC,YX,8,First Flight,D,Delta,ORF,,80.65,25,31,84.68,5.00%,0.02012987012987013,26,31,False,Cascaded,2027,26,31
D0,sys/DC/YX/8/First Flight/D/Delta,PHL,8.0,sys,DC,YX,8,First Flight,D,Delta,PHL,,90.0,27,30,94.5,5.00%,0.01948051948051948,28,30,False,Cascaded,2027,28,30
D0,sys/DC/YX/8/First Flight/D/Delta,PIT,8.0,sys,DC,YX,8,First Flight,D,Delta,PIT,,81.97,100,122,86.07,5.00%,0.07922077922077922,105,122,False,Cascaded,2027,105,122
D0,sys/DC/YX/8/First Flight/D/Delta,RIC,8.0,sys,DC,YX,8,First Flight,D,Delta,RIC,,89.83,53,59,94.32,5.00%,0.03831168831168831,56,59,False,Cascaded,2027,55,59
D0,sys/DC/YX/8/First Flight/D/Delta,SAV,8.0,sys,DC,YX,8,First Flight,D,Delta,SAV,,96.67,29,30,101.5,5.00%,0.01948051948051948,30,30,False,Cascaded,2027,30,30
D0,sys/DC/YX/8/First Flight/D/Delta,SDF,8.0,sys,DC,YX,8,First Flight,D,Delta,SDF,,93.44,57,61,98.11,5.00%,0.03961038961038961,60,61,False,Cascaded,2027,59,61
D0,sys/DC/YX/8/First Flight/D/Unifi,BUF,8.0,sys,DC,YX,8,First Flight,D,Unifi,BUF,,93.1,27,29,97.76,5.00%,1.0,28,29,False,Cascaded,2027,28,29
D0,sys/DC/YX/8/Not First Flight,D,6.0,sys,DC,YX,8,Not First Flight,D,,,,76.36,5621,7361,80.18,5.00%,1.0,5902,7361,False,Cascaded,2027,5902,7361
D0,sys/DC/YX/8/Not First Flight,E-170,6.1,sys,DC,YX,8,Not First Flight,,,,E-170,77.38,1225,1583,81.25,5.00%,0.21505230267626682,1286,1583,True,Cascaded,2027,1286,1583
D0,sys/DC/YX/8/Not First Flight,E-175,6.1,sys,DC,YX,8,Not First Flight,,,,E-175,76.08,4396,5778,79.89,5.00%,0.7849476973237332,4616,5778,True,Cascaded,2027,4615,5778
D0,sys/DC/YX/8/Not First Flight/D,Delta,7.0,sys,DC,YX,8,Not First Flight,D,Delta,,,76.1,5132,6744,79.9,5.00%,0.9161798668659149,5389,6744,False,Cascaded,2027,5388,6744
D0,sys/DC/YX/8/Not First Flight/D,Unifi,7.0,sys,DC,YX,8,Not First Flight,D,Unifi,,,79.25,489,617,83.22,5.00%,0.08382013313408504,513,617,False,Cascaded,2027,513,617
D0,sys/DC/YX/8/Not First Flight/D/Delta,ATL,8.0,sys,DC,YX,8,Not First Flight,D,Delta,ATL,,77.42,24,31,81.29,5.00%,0.004596678529062871,25,31,False,Cascaded,2027,25,31
D0,sys/DC/YX/8/Not First Flight/D/Delta,BNA,8.0,sys,DC,YX,8,Not First Flight,D,Delta,BNA,,73.53,50,68,77.21,5.00%,0.010083036773428233,52,68,False,Cascaded,2027,52,68
D0,sys/DC/YX/8/Not First Flight/D/Delta,BOS,8.0,sys,DC,YX,8,Not First Flight,D,Delta,BOS,,76.21,1336,1753,80.02,5.00%,0.2599347568208778,1403,1753,False,Cascaded,2027,1402,1753
D0,sys/DC/YX/8/Not First Flight/D/Delta,BWI,8.0,sys,DC,YX,8,Not First Flight,D,Delta,BWI,,76.06,54,71,79.86,5.00%,0.010527876631079479,57,71,False,Cascaded,2027,56,71
D0,sys/DC/YX/8/Not First Flight/D/Delta,CHS,8.0,sys,DC,YX,8,Not First Flight,D,Delta,CHS,,86.21,25,29,90.52,5.00%,0.00430011862396204,26,29,False,Cascaded,2027,26,29
D0,sys/DC/YX/8/Not First Flight/D/Delta,CLE,8.0,sys,DC,YX,8,Not First Flight,D,Delta,CLE,,85.45,47,55,89.73,5.00%,0.008155397390272835,49,55,False,Cascaded,2027,49,55
D0,sys/DC/YX/8/Not First Flight/D/Delta,CLT,8.0,sys,DC,YX,8,Not First Flight,D,Delta,CLT,,75.56,136,180,79.33,5.00%,0.026690391459074734,143,180,False,Cascaded,2027,142,180
D0,sys/DC/YX/8/Not First Flight/D/Delta,CMH,8.0,sys,DC,YX,8,Not First Flight,D,Delta,CMH,,73.73,160,217,77.42,5.00%,0.032176749703440095,168,217,False,Cascaded,2027,167,217
D0,sys/DC/YX/8/Not First Flight/D/Delta,CVG,8.0,sys,DC,YX,8,Not First Flight,D,Delta,CVG,,76.81,53,69,80.65,5.00%,0.010231316725978648,56,69,False,Cascaded,2027,55,69
D0,sys/DC/YX/8/Not First Flight/D/Delta,DCA,8.0,sys,DC,YX,8,Not First Flight,D,Delta,DCA,,77.85,464,596,81.74,5.00%,0.08837485172004746,487,596,False,Cascaded,2027,487,596
D0,sys/DC/YX/8/Not First Flight/D/Delta,DTW,8.0,sys,DC,YX,8,Not First Flight,D,Delta,DTW,,75.0,18,24,78.75,5.00%,0.0035587188612099642,19,24,False,Cascaded,2027,18,24
D0,sys/DC/YX/8/Not First Flight/D/Delta,EWR,8.0,sys,DC,YX,8,Not First Flight,D,Delta,EWR,,51.76,44,85,54.35,5.00%,0.01260379596678529,46,85,False,Cascaded,2027,46,85
D0,sys/DC/YX/8/Not First Flight/D/Delta,GRR,8.0,sys,DC,YX,8,Not First Flight,D,Delta,GRR,,76.79,43,56,80.62,5.00%,0.00830367734282325,45,56,False,Cascaded,2027,45,56
D0,sys/DC/YX/8/Not First Flight/D/Delta,GSO,8.0,sys,DC,YX,8,Not First Flight,D,Delta,GSO,,80.0,24,30,84.0,5.00%,0.004448398576512456,25,30,False,Cascaded,2027,25,30
D0,sys/DC/YX/8/Not First Flight/D/Delta,IND,8.0,sys,DC,YX,8,Not First Flight,D,Delta,IND,,81.82,81,99,85.91,5.00%,0.014679715302491103,85,99,False,Cascaded,2027,85,99
D0,sys/DC/YX/8/Not First Flight/D/Delta,JAX,8.0,sys,DC,YX,8,Not First Flight,D,Delta,JAX,,70.0,35,50,73.5,5.00%,0.00741399762752076,37,50,False,Cascaded,2027,36,50
D0,sys/DC/YX/8/Not First Flight/D/Delta,JFK,8.0,sys,DC,YX,8,Not First Flight,D,Delta,JFK,,75.49,345,457,79.27,5.00%,0.06776393831553974,362,457,False,Cascaded,2027,362,457
D0,sys/DC/YX/8/Not First Flight/D/Delta,LEX,8.0,sys,DC,YX,8,Not First Flight,D,Delta,LEX,,82.14,23,28,86.25,5.00%,0.004151838671411625,24,28,False,Cascaded,2027,24,28
D0,sys/DC/YX/8/Not First Flight/D/Delta,LGA,8.0,sys,DC,YX,8,Not First Flight,D,Delta,LGA,,76.91,1369,1780,80.76,5.00%,0.263938315539739,1437,1780,False,Cascaded,2027,1437,1780
D0,sys/DC/YX/8/Not First Flight/D/Delta,MCI,8.0,sys,DC,YX,8,Not First Flight,D,Delta,MCI,,83.33,45,54,87.5,5.00%,0.00800711743772242,47,54,False,Cascaded,2027,47,54
D0,sys/DC/YX/8/Not First Flight/D/Delta,MCO,8.0,sys,DC,YX,8,Not First Flight,D,Delta,MCO,,62.9,39,62,66.05,5.00%,0.009193357058125741,41,62,False,Cascaded,2027,40,62
D0,sys/DC/YX/8/Not First Flight/D/Delta,MEM,8.0,sys,DC,YX,8,Not First Flight,D,Delta,MEM,,78.12,25,32,82.03,5.00%,0.004744958481613286,26,32,False,Cascaded,2027,26,32
D0,sys/DC/YX/8/Not First Flight/D/Delta,MIA,8.0,sys,DC,YX,8,Not First Flight,D,Delta,MIA,,64.52,40,62,67.74,5.00%,0.009193357058125741,42,62,False,Cascaded,2027,41,62
D0,sys/DC/YX/8/Not First Flight/D/Delta,MKE,8.0,sys,DC,YX,8,Not First Flight,D,Delta,MKE,,78.38,87,111,82.3,5.00%,0.016459074733096084,91,111,False,Cascaded,2027,91,111
D0,sys/DC/YX/8/Not First Flight/D/Delta,MSN,8.0,sys,DC,YX,8,Not First Flight,D,Delta,MSN,,77.27,34,44,81.14,5.00%,0.006524317912218268,36,44,False,Cascaded,2027,35,44
D0,sys/DC/YX/8/Not First Flight/D/Delta,ORD,8.0,sys,DC,YX,8,Not First Flight,D,Delta,ORD,,57.14,4,7,60.0,5.00%,0.0010379596678529062,4,7,False,Cascaded,2027,4,7
D0,sys/DC/YX/8/Not First Flight/D/Delta,ORF,8.0,sys,DC,YX,8,Not First Flight,D,Delta,ORF,,78.16,68,87,82.07,5.00%,0.012900355871886121,71,87,False,Cascaded,2027,71,87
D0,sys/DC/YX/8/Not First Flight/D/Delta,PHL,8.0,sys,DC,YX,8,Not First Flight,D,Delta,PHL,,77.03,57,74,80.88,5.00%,0.010972716488730723,60,74,False,Cascaded,2027,59,74
D0,sys/DC/YX/8/Not First Flight/D/Delta,PIT,8.0,sys,DC,YX,8,Not First Flight,D,Delta,PIT,,75.58,164,217,79.35,5.00%,0.032176749703440095,172,217,False,Cascaded,2027,172,217
D0,sys/DC/YX/8/Not First Flight/D/Delta,RDU,8.0,sys,DC,YX,8,Not First Flight,D,Delta,RDU,,67.78,61,90,71.17,5.00%,0.013345195729537367,64,90,False,Cascaded,2027,64,90
D0,sys/DC/YX/8/Not First Flight/D/Delta,RIC,8.0,sys,DC,YX,8,Not First Flight,D,Delta,RIC,,79.55,70,88,83.52,5.00%,0.013048635824436536,73,88,False,Cascaded,2027,73,88
D0,sys/DC/YX/8/Not First Flight/D/Delta,SAV,8.0,sys,DC,YX,8,Not First Flight,D,Delta,SAV,,70.73,29,41,74.27,5.00%,0.006079478054567023,30,41,False,Cascaded,2027,30,41
D0,sys/DC/YX/8/Not First Flight/D/Delta,SDF,8.0,sys,DC,YX,8,Not First Flight,D,Delta,SDF,,82.14,46,56,86.25,5.00%,0.00830367734282325,48,56,False,Cascaded,2027,48,56
D0,sys/DC/YX/8/Not First Flight/D/Delta,SRQ,8.0,sys,DC,YX,8,Not First Flight,D,Delta,SRQ,,50.0,1,2,52.5,5.00%,0.0002965599051008304,1,2,False,Cascaded,2027,1,2
D0,sys/DC/YX/8/Not First Flight/D/Delta,STL,8.0,sys,DC,YX,8,Not First Flight,D,Delta,STL,,80.0,20,25,84.0,5.00%,0.00370699881376038,21,25,False,Cascaded,2027,20,25
D0,sys/DC/YX/8/Not First Flight/D/Delta,SYR,8.0,sys,DC,YX,8,Not First Flight,D,Delta,SYR,,78.57,11,14,82.5,5.00%,0.0020759193357058124,12,14,False,Cascaded,2027,11,14
D0,sys/DC/YX/8/Not First Flight/D/Unifi,ACK,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,ACK,,85.71,78,91,90.0,5.00%,0.14748784440842788,82,91,False,Cascaded,2027,81,91
D0,sys/DC/YX/8/Not First Flight/D/Unifi,AVL,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,AVL,,66.67,6,9,70.0,5.00%,0.014586709886547812,6,9,False,Cascaded,2027,6,9
D0,sys/DC/YX/8/Not First Flight/D/Unifi,BUF,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,BUF,,83.78,62,74,87.97,5.00%,0.11993517017828201,65,74,False,Cascaded,2027,65,74
D0,sys/DC/YX/8/Not First Flight/D/Unifi,DTW,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,DTW,,74.54,161,216,78.26,5.00%,0.3500810372771475,169,216,False,Cascaded,2027,169,216
D0,sys/DC/YX/8/Not First Flight/D/Unifi,HHH,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,HHH,,77.42,48,62,81.29,5.00%,0.10048622366288493,50,62,False,Cascaded,2027,50,62
D0,sys/DC/YX/8/Not First Flight/D/Unifi,ILM,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,ILM,,55.56,5,9,58.33,5.00%,0.014586709886547812,5,9,False,Cascaded,2027,5,9
D0,sys/DC/YX/8/Not First Flight/D/Unifi,MVY,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,MVY,,77.17,71,92,81.03,5.00%,0.14910858995137763,75,92,False,Cascaded,2027,74,92
D0,sys/DC/YX/8/Not First Flight/D/Unifi,MYR,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,MYR,,100.0,4,4,105.0,5.00%,0.006482982171799027,4,4,False,Cascaded,2027,4,4
D0,sys/DC/YX/8/Not First Flight/D/Unifi,OMA,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,OMA,,92.31,24,26,96.92,5.00%,0.04213938411669368,25,26,False,Cascaded,2027,25,26
D0,sys/DC/YX/8/Not First Flight/D/Unifi,PWM,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,PWM,,84.0,21,25,88.2,5.00%,0.04051863857374392,22,25,False,Cascaded,2027,22,25
D0,sys/DC/YX/8/Not First Flight/D/Unifi,TVC,8.0,sys,DC,YX,8,Not First Flight,D,Unifi,TVC,,100.0,9,9,105.0,5.00%,0.014586709886547812,9,9,False,Cascaded,2027,9,9
D0,sys/DC/YX/9,First Flight,5.0,sys,DC,YX,9,First Flight,,,,,89.35,1342,1502,93.81,5.00%,0.17810980671172774,1409,1502,False,Cascaded,2027,1409,1502
D0,sys/DC/YX/9,Not First Flight,5.0,sys,DC,YX,9,Not First Flight,,,,,69.79,4837,6931,73.28,5.00%,0.8218901932882723,5079,6931,False,Cascaded,2027,5078,6931
D0,sys/DC/YX/9/First Flight,D,6.0,sys,DC,YX,9,First Flight,D,,,,89.35,1342,1502,93.81,5.00%,1.0,1409,1502,False,Cascaded,2027,1409,1502
D0,sys/DC/YX/9/First Flight,E-170,6.1,sys,DC,YX,9,First Flight,,,,E-170,92.15,305,331,96.75,5.00%,0.2203728362183755,320,331,True,Cascaded,2027,320,331
D0,sys/DC/YX/9/First Flight,E-175,6.1,sys,DC,YX,9,First Flight,,,,E-175,88.56,1037,1171,92.98,5.00%,0.7796271637816246,1089,1171,True,Cascaded,2027,1088,1171
D0,sys/DC/YX/9/First Flight/D,Delta,7.0,sys,DC,YX,9,First Flight,D,Delta,,,89.27,1314,1472,93.73,5.00%,0.9800266311584553,1380,1472,False,Cascaded,2027,1379,1472
D0,sys/DC/YX/9/First Flight/D,Unifi,7.0,sys,DC,YX,9,First Flight,D,Unifi,,,93.33,28,30,98.0,5.00%,0.019973368841544607,29,30,False,Cascaded,2027,29,30
D0,sys/DC/YX/9/First Flight/D/Delta,BNA,8.0,sys,DC,YX,9,First Flight,D,Delta,BNA,,87.5,42,48,91.87,5.00%,0.03260869565217391,44,48,False,Cascaded,2027,44,48
D0,sys/DC/YX/9/First Flight/D/Delta,BOS,8.0,sys,DC,YX,9,First Flight,D,Delta,BOS,,88.32,189,214,92.73,5.00%,0.1453804347826087,198,214,False,Cascaded,2027,198,214
D0,sys/DC/YX/9/First Flight/D/Delta,BWI,8.0,sys,DC,YX,9,First Flight,D,Delta,BWI,,85.71,24,28,90.0,5.00%,0.019021739130434784,25,28,False,Cascaded,2027,25,28
D0,sys/DC/YX/9/First Flight/D/Delta,CHS,8.0,sys,DC,YX,9,First Flight,D,Delta,CHS,,77.78,7,9,81.67,5.00%,0.006114130434782609,7,9,False,Cascaded,2027,7,9
D0,sys/DC/YX/9/First Flight/D/Delta,CLE,8.0,sys,DC,YX,9,First Flight,D,Delta,CLE,,84.0,42,50,88.2,5.00%,0.033967391304347824,44,50,False,Cascaded,2027,44,50
D0,sys/DC/YX/9/First Flight/D/Delta,CLT,8.0,sys,DC,YX,9,First Flight,D,Delta,CLT,,91.67,44,48,96.25,5.00%,0.03260869565217391,46,48,False,Cascaded,2027,46,48
D0,sys/DC/YX/9/First Flight/D/Delta,CMH,8.0,sys,DC,YX,9,First Flight,D,Delta,CMH,,92.16,141,153,96.76,5.00%,0.10394021739130435,148,153,False,Cascaded,2027,148,153
D0,sys/DC/YX/9/First Flight/D/Delta,CVG,8.0,sys,DC,YX,9,First Flight,D,Delta,CVG,,74.19,23,31,77.9,5.00%,0.021059782608695652,24,31,False,Cascaded,2027,24,31
D0,sys/DC/YX/9/First Flight/D/Delta,DCA,8.0,sys,DC,YX,9,First Flight,D,Delta,DCA,,95.58,108,113,100.35,5.00%,0.07676630434782608,113,113,False,Cascaded,2027,113,113
D0,sys/DC/YX/9/First Flight/D/Delta,EWR,8.0,sys,DC,YX,9,First Flight,D,Delta,EWR,,0.0,0,1,0.0,0.00%,0.0006793478260869565,0,1,False,Cascaded,2027,0,1
D0,sys/DC/YX/9/First Flight/D/Delta,GRR,8.0,sys,DC,YX,9,First Flight,D,Delta,GRR,,86.21,25,29,90.52,5.00%,0.01970108695652174,26,29,False,Cascaded,2027,26,29
D0,sys/DC/YX/9/First Flight/D/Delta,GSO,8.0,sys,DC,YX,9,First Flight,D,Delta,GSO,,92.86,26,28,97.5,5.00%,0.019021739130434784,27,28,False,Cascaded,2027,27,28
D0,sys/DC/YX/9/First Flight/D/Delta,IND,8.0,sys,DC,YX,9,First Flight,D,Delta,IND,,91.86,79,86,96.45,5.00%,0.058423913043478264,83,86,False,Cascaded,2027,82,86
D0,sys/DC/YX/9/First Flight/D/Delta,JAX,8.0,sys,DC,YX,9,First Flight,D,Delta,JAX,,86.21,25,29,90.52,5.00%,0.01970108695652174,26,29,False,Cascaded,2027,26,29
D0,sys/DC/YX/9/First Flight/D/Delta,JFK,8.0,sys,DC,YX,9,First Flight,D,Delta,JFK,,100.0,29,29,105.0,5.00%,0.01970108695652174,30,29,False,Cascaded,2027,30,29
D0,sys/DC/YX/9/First Flight/D/Delta,LEX,8.0,sys,DC,YX,9,First Flight,D,Delta,LEX,,92.0,23,25,96.6,5.00%,0.016983695652173912,24,25,False,Cascaded,2027,24,25
D0,sys/DC/YX/9/First Flight/D/Delta,LGA,8.0,sys,DC,YX,9,First Flight,D,Delta,LGA,,89.22,91,102,93.68,5.00%,0.06929347826086957,96,102,False,Cascaded,2027,95,102
D0,sys/DC/YX/9/First Flight/D/Delta,MCO,8.0,sys,DC,YX,9,First Flight,D,Delta,MCO,,93.33,28,30,98.0,5.00%,0.020380434782608696,29,30,False,Cascaded,2027,29,30
D0,sys/DC/YX/9/First Flight/D/Delta,MEM,8.0,sys,DC,YX,9,First Flight,D,Delta,MEM,,93.33,28,30,98.0,5.00%,0.020380434782608696,29,30,False,Cascaded,2027,29,30
D0,sys/DC/YX/9/First Flight/D/Delta,MKE,8.0,sys,DC,YX,9,First Flight,D,Delta,MKE,,90.0,9,10,94.5,5.00%,0.006793478260869565,9,10,False,Cascaded,2027,9,10
D0,sys/DC/YX/9/First Flight/D/Delta,MSN,8.0,sys,DC,YX,9,First Flight,D,Delta,MSN,,93.1,27,29,97.76,5.00%,0.01970108695652174,28,29,False,Cascaded,2027,28,29
D0,sys/DC/YX/9/First Flight/D/Delta,ORD,8.0,sys,DC,YX,9,First Flight,D,Delta,ORD,,73.33,22,30,77.0,5.00%,0.020380434782608696,23,30,False,Cascaded,2027,23,30
D0,sys/DC/YX/9/First Flight/D/Delta,ORF,8.0,sys,DC,YX,9,First Flight,D,Delta,ORF,,85.19,23,27,89.44,5.00%,0.018342391304347828,24,27,False,Cascaded,2027,24,27
D0,sys/DC/YX/9/First Flight/D/Delta,PHL,8.0,sys,DC,YX,9,First Flight,D,Delta,PHL,,93.33,28,30,98.0,5.00%,0.020380434782608696,29,30,False,Cascaded,2027,29,30
D0,sys/DC/YX/9/First Flight/D/Delta,PIT,8.0,sys,DC,YX,9,First Flight,D,Delta,PIT,,91.23,104,114,95.79,5.00%,0.07744565217391304,109,114,False,Cascaded,2027,109,114
D0,sys/DC/YX/9/First Flight/D/Delta,RIC,8.0,sys,DC,YX,9,First Flight,D,Delta,RIC,,85.0,51,60,89.25,5.00%,0.04076086956521739,54,60,False,Cascaded,2027,53,60
D0,sys/DC/YX/9/First Flight/D/Delta,SAV,8.0,sys,DC,YX,9,First Flight,D,Delta,SAV,,89.66,26,29,94.14,5.00%,0.01970108695652174,27,29,False,Cascaded,2027,27,29
D0,sys/DC/YX/9/First Flight/D/Delta,SDF,8.0,sys,DC,YX,9,First Flight,D,Delta,SDF,,84.75,50,59,88.98,5.00%,0.04008152173913043,52,59,False,Cascaded,2027,52,59
D0,sys/DC/YX/9/First Flight/D/Delta,STL,8.0,sys,DC,YX,9,First Flight,D,Delta,STL,,0.0,0,1,0.0,0.00%,0.0006793478260869565,0,1,False,Cascaded,2027,0,1
D0,sys/DC/YX/9/First Flight/D/Unifi,BUF,8.0,sys,DC,YX,9,First Flight,D,Unifi,BUF,,93.33,28,30,98.0,5.00%,1.0,29,30,False,Cascaded,2027,29,30
D0,sys/DC/YX/9/Not First Flight,D,6.0,sys,DC,YX,9,Not First Flight,D,,,,69.79,4837,6931,73.28,5.00%,1.0,5079,6931,False,Cascaded,2027,5078,6931
D0,sys/DC/YX/9/Not First Flight,E-170,6.1,sys,DC,YX,9,Not First Flight,,,,E-170,73.25,1098,1499,76.91,5.00%,0.21627470783436734,1153,1499,True,Cascaded,2027,1152,1499
D0,sys/DC/YX/9/Not First Flight,E-175,6.1,sys,DC,YX,9,Not First Flight,,,,E-175,68.83,3739,5432,72.27,5.00%,0.7837252921656327,3926,5432,True,Cascaded,2027,3925,5432
D0,sys/DC/YX/9/Not First Flight/D,Delta,7.0,sys,DC,YX,9,Not First Flight,D,Delta,,,68.81,4464,6487,72.26,5.00%,0.9359399798008945,4687,6487,False,Cascaded,2027,4687,6487
D0,sys/DC/YX/9/Not First Flight/D,Unifi,7.0,sys,DC,YX,9,Not First Flight,D,Unifi,,,84.01,373,444,88.21,5.00%,0.06406002019910546,392,444,False,Cascaded,2027,391,444
D0,sys/DC/YX/9/Not First Flight/D/Delta,ATL,8.0,sys,DC,YX,9,Not First Flight,D,Delta,ATL,,83.33,25,30,87.5,5.00%,0.004624633883150917,26,30,False,Cascaded,2027,26,30
D0,sys/DC/YX/9/Not First Flight/D/Delta,BNA,8.0,sys,DC,YX,9,Not First Flight,D,Delta,BNA,,78.18,43,55,82.09,5.00%,0.008478495452443347,45,55,False,Cascaded,2027,45,55
D0,sys/DC/YX/9/Not First Flight/D/Delta,BOS,8.0,sys,DC,YX,9,Not First Flight,D,Delta,BOS,,60.56,1052,1737,63.59,5.00%,0.2677663018344381,1105,1737,False,Cascaded,2027,1104,1737
D0,sys/DC/YX/9/Not First Flight/D/Delta,BWI,8.0,sys,DC,YX,9,Not First Flight,D,Delta,BWI,,44.93,31,69,47.17,5.00%,0.01063665793124711,33,69,False,Cascaded,2027,32,69
D0,sys/DC/YX/9/Not First Flight/D/Delta,CHS,8.0,sys,DC,YX,9,Not First Flight,D,Delta,CHS,,75.0,6,8,78.75,5.00%,0.001233235702173578,6,8,False,Cascaded,2027,6,8
D0,sys/DC/YX/9/Not First Flight/D/Delta,CLE,8.0,sys,DC,YX,9,Not First Flight,D,Delta,CLE,,70.59,48,68,74.12,5.00%,0.010482503468475412,50,68,False,Cascaded,2027,50,68
